timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0000,baseline,0.9102538697759044,0.9154230809372981,22.176963806152344,22.051734924316406
0.1701,baseline,0.8745229317192014,0.8362384633127039,22.076799392700195,22.03518295288086
0.2306,baseline,0.7783559467880007,0.9015846165061957,21.720996856689453,21.680347442626953
0.2886,baseline,0.9053940953141584,0.9272995989650165,21.589126586914062,21.769304275512695
0.3482,baseline,0.8416500994613116,0.9081376583465343,21.89350128173828,22.258007049560547
0.4065,baseline,0.9235575086921073,0.8695546921315006,21.85750961303711,22.20293617248535
0.4745,baseline,0.8990977453195915,0.753338661282392,21.740314483642578,22.123737335205078
0.5231,baseline,0.9100488818819461,0.824661871711232,22.18195915222168,22.376848220825195
0.5791,baseline,0.8614203168677479,0.8482857907215535,22.443553924560547,22.50813865661621
0.6297,baseline,0.920614131626756,0.9172888252966037,22.651546478271484,22.733661651611328
0.6767,baseline,0.7592813008141001,0.9132839795425463,22.723243713378906,22.833351135253906
0.7312,baseline,0.8860446077129417,0.9039888523828139,22.542131423950195,22.360158920288086
0.7872,baseline,0.9118530801425261,0.9040135859693199,21.436203002929688,21.622095108032227
0.8328,baseline,0.8600174180863229,0.8777950744908721,20.867795944213867,21.265403747558594
0.9813,baseline,0.8943620176966068,0.8292111538353124,21.05038833618164,21.450105667114258
1.0404,baseline,0.8822317939146765,0.8266922711889109,21.15846061706543,21.51546287536621
1.0984,baseline,0.8978871906979046,0.7126529018883756,20.967742919921875,21.25391960144043
1.1630,baseline,0.9255832204663259,0.9098359976538118,21.11821746826172,21.483726501464844
1.2265,baseline,0.9275680367915434,0.9087021832024942,21.073028564453125,21.51053237915039
1.2805,baseline,0.8814673028094787,0.8278971672466029,21.17681121826172,21.484149932861328
1.3310,baseline,0.920759887875694,0.9051677018275118,21.228843688964844,21.594526290893555
1.3760,baseline,0.9181141913456377,0.9043069060436766,21.29001808166504,21.615081787109375
1.4275,baseline,0.9175508586867968,,21.303089141845703,21.7264461517334
1.4685,baseline,0.8281636911129115,0.9158040897088113,21.477235794067383,22.042560577392578
1.5312,baseline,0.9102190333237843,0.8855362243982999,22.177812576293945,22.555072784423828
1.5772,baseline,0.7112060292296983,0.8877077966948069,22.234533309936523,22.499897003173828
1.6203,baseline,0.913228134675635,0.9046379015677555,22.104736328125,22.3441162109375
1.6703,baseline,0.915743233768419,0.8286122172279243,22.044025421142578,22.27016830444336
1.7138,baseline,0.9171913866710807,0.8691603284714302,22.009220123291016,22.243690490722656
1.7558,baseline,0.9144742359873606,0.869415400239706,22.074615478515625,22.206493377685547
1.8043,baseline,0.9150653324087828,0.8301901212681312,22.06035614013672,22.227840423583984
1.8583,baseline,0.9210222047208692,0.913588233195335,21.91767692565918,22.096023559570312
1.9179,baseline,0.8818911481591355,0.9159672044961288,21.89234733581543,22.03863525390625
1.9688,baseline,0.8874283870188319,0.91853075496907,21.755746841430664,21.977127075195312
2.0154,baseline,0.9089399417436439,,21.504905700683594,21.880001068115234
2.0604,baseline,0.9050357245404989,0.9211646539995685,21.597675323486328,21.914287567138672
2.1089,baseline,0.9247493925948709,,21.82933807373047,22.072370529174805
2.1489,baseline,0.9235763676666147,0.9117888467113308,21.85706329345703,22.139629364013672
2.2665,baseline,0.8613659038536187,0.7934668763601427,21.67100715637207,22.11392593383789
2.3161,baseline,0.8597004296726536,0.830483698615425,21.712989807128906,22.18787384033203
2.3601,baseline,0.8583844853411023,0.9097288659236724,21.74627685546875,22.189762115478516
2.5106,baseline,0.9214263399597283,0.9058990727797422,21.908063888549805,22.31300926208496
2.5566,baseline,0.8797328015553549,0.9018268212984901,21.94605827331543,22.41376495361328
2.6016,baseline,0.7568348238253765,0.8229452619434745,22.02153778076172,22.423524856567383
2.6461,baseline,0.9151467510180833,0.8232446201859355,22.058393478393555,22.41537094116211
2.6892,baseline,0.9162496620070534,0.86507938743169,22.031841278076172,22.348623275756836
2.7317,baseline,0.9165330874841315,0.8684274362112719,22.025028228759766,22.262462615966797
2.7827,baseline,0.9166531915173105,0.9092039205845753,22.02214241027832,22.202573776245117
2.8296,baseline,0.8367197328999878,0.9140515442810119,22.02250862121582,22.084823608398438
2.8766,baseline,0.8797538280759757,0.8388219937716342,21.945533752441406,21.967315673828125
2.9192,baseline,0.9192229837230254,0.9151901168900232,21.9605770111084,22.057348251342773
2.9661,baseline,0.7149018736983886,0.9094138420563798,22.082284927368164,22.22677230834961
3.0116,flash,0.9141041225209825,0.9093651479301754,22.083553314208984,22.227962493896484
3.0597,flash,0.70994376763835,0.8698258566455024,22.123817443847656,22.22667121887207
3.1062,flash,0.8276767907318491,0.8882494918526783,22.295337677001953,22.486175537109375
3.1572,flash,0.9032534233926784,0.9226525088925621,22.37836456298828,22.601503372192383
3.2088,flash,0.865319772190095,0.8425722983564699,22.34241485595703,22.6607666015625
3.2568,flash,0.9055927559019232,0.9208102972548282,22.320556640625,22.64672088623047
3.3133,recovery,0.8630566711532767,0.9176127116303765,22.4010009765625,22.725637435913086
3.3713,recovery,0.905257337883648,0.9184926770841139,22.328826904296875,22.70386505126953
3.4259,recovery,0.9066824111376218,0.917584756158732,22.293731689453125,22.726329803466797
3.4779,recovery,0.9065515668075816,0.8775014457738712,22.29694938659668,22.7615966796875
3.5284,recovery,0.785650666863815,0.9113837490256647,22.36787223815918,22.880958557128906
3.5854,recovery,0.8645338296611539,0.9088255064984868,22.36272621154785,22.94536590576172
3.6450,recovery,0.9074438719217581,0.8750165830779268,22.2750244140625,22.826234817504883
3.7000,recovery,0.908298464514942,0.7989999244987119,22.254066467285156,22.795164108276367
3.7505,recovery,0.9075347922592307,0.914416301145013,22.27279281616211,22.805076599121094
3.8055,recovery,0.9085759084927225,0.9169367900856025,22.217920303344727,22.742389678955078
3.8630,recovery,,0.8795967992932615,22.186641693115234,22.707374572753906
3.9196,recovery,0.8661973970208271,0.917410746626376,22.227420806884766,22.730640411376953
3.9756,recovery,0.8710969005150031,0.9177100684950383,22.16362762451172,22.72322654724121
4.0361,recovery,0.8298248513380321,0.7638896173907975,22.205490112304688,22.690887451171875
4.0971,recovery,0.9094519768845786,0.8797701638827695,22.196517944335938,22.702899932861328
4.1537,recovery,0.8662055840993996,0.8769815165327592,22.31956672668457,22.77509117126465
4.2037,recovery,0.904106153955791,0.8384470947939489,22.357257843017578,22.772258758544922
4.2572,recovery,0.8672537548896686,0.9192425361177201,22.292591094970703,22.685344696044922
4.3157,recovery,0.8698619106162632,0.7699927655129474,22.225749969482422,22.51103401184082
4.3707,recovery,0.8710556719859794,0.8870145126605807,22.164676666259766,22.51748275756836
4.4503,recovery,0.8313265425481352,0.8057572354602176,22.16537857055664,22.504711151123047
4.5023,recovery,0.911628551459026,0.902659713482831,22.143522262573242,22.393083572387695
4.5571,recovery,0.870386367212658,0.8627985935982155,22.181720733642578,22.40770149230957
4.6096,recovery,0.8292498514042966,0.8221089843510127,22.25304412841797,22.446334838867188
4.6616,recovery,0.9093459526404155,0.9027244550906677,22.228431701660156,22.391477584838867
4.7171,recovery,0.910100922372411,0.8252298721061596,22.18069076538086,22.361446380615234
4.7691,recovery,0.7920787993003618,0.8678491894082954,22.152679443359375,22.27729606628418
4.8162,recovery,0.9098976460928333,0.8673268500383867,22.185646057128906,22.290712356567383
4.8612,recovery,0.9110957649542675,0.8214590900615535,22.156471252441406,22.269319534301758
4.9087,recovery,0.8723064809228465,0.9079727860848903,22.13289451599121,22.262048721313477
4.9587,recovery,0.9114731008507067,0.9077547860321776,22.14729881286621,22.26739501953125
5.0072,recovery,0.9100604633108067,0.907750587272989,22.181676864624023,22.267498016357422
5.0542,recovery,0.9104716384492819,0.908812554276642,22.171659469604492,22.241477966308594
5.1022,recovery,0.9090472656231323,0.8695197049969347,22.20639991760254,22.2344970703125
5.1496,recovery,0.9087925627971097,0.8301077785631382,22.212623596191406,22.230045318603516
5.1978,recovery,0.9084604849407616,0.9099383253771111,22.22074317932129,22.184654235839844
5.2433,recovery,0.7899109376079715,0.9094515079891162,22.247234344482422,22.196529388427734
5.2873,recovery,0.8312475739563645,0.9132642263198603,22.167484283447266,22.103862762451172
5.3348,recovery,0.9108324662735996,0.9137687045416296,22.16287612915039,22.091659545898438
5.3818,recovery,0.7513891917636115,0.9137595530547731,22.181137084960938,22.091880798339844
