timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0020,baseline,9.849058151245117,8.062458038330078
0.3187,baseline,8.544203758239746,8.610694885253906
0.4123,baseline,9.849058151245117,8.944472312927246
0.4899,baseline,9.849058151245117,8.944472312927246
0.5730,baseline,9.849058151245117,7.693292140960693
0.6635,baseline,9.849058151245117,8.544203758239746
0.7481,baseline,8.544203758239746,8.310585021972656
0.8267,baseline,9.849058151245117,8.544203758239746
0.9103,baseline,9.487032890319824,8.062458038330078
0.9979,baseline,9.487032890319824,8.498566627502441
1.0699,baseline,9.565917015075684,9.434181213378906
1.1294,baseline,9.545413970947266,9.219744682312012
1.1790,baseline,8.944472312927246,9.849058151245117
1.2340,baseline,10.440506935119629,9.849058151245117
1.2875,baseline,10.770529747009277,9.219744682312012
1.3385,baseline,8.944472312927246,8.944472312927246
1.3981,baseline,10.440506935119629,7.693292617797852
1.4621,baseline,9.487032890319824,7.852128982543945
1.5317,baseline,9.487032890319824,9.621010780334473
1.5943,baseline,9.487032890319824,9.434181213378906
1.6573,baseline,9.487032890319824,8.60252571105957
1.7178,baseline,9.849058151245117,9.487032890319824
1.7794,baseline,9.487032890319824,8.062458038330078
1.8414,baseline,9.849058151245117,8.944472312927246
1.9180,baseline,9.487032890319824,9.487032890319824
1.9935,baseline,9.487032890319824,7.675240516662598
2.0761,baseline,9.487032890319824,8.665489196777344
2.1661,baseline,8.544203758239746,8.544203758239746
2.2547,baseline,9.487032890319824,9.244392395019531
2.3433,baseline,10.499724388122559,8.944472312927246
2.4258,baseline,9.487032890319824,8.944472312927246
2.5104,baseline,9.849058151245117,9.849058151245117
2.5899,baseline,10.19823932647705,7.852128982543945
2.6709,baseline,9.487032890319824,8.062458038330078
2.7594,baseline,10.19823932647705,8.062458038330078
2.8340,baseline,9.545414924621582,8.14431095123291
2.8994,baseline,8.310585021972656,7.280309677124023
2.9654,baseline,7.693292617797852,8.60252571105957
3.0320,flash,8.944472312927246,7.615972995758057
3.1056,flash,8.944472312927246,8.60252571105957
3.1676,flash,8.544203758239746,8.944472312927246
3.2251,flash,8.544203758239746,8.665489196777344
3.2826,flash,8.944472312927246,8.544203758239746
3.3466,recovery,10.19823932647705,8.062458038330078
3.4012,recovery,9.487032890319824,8.944472312927246
3.4602,recovery,8.544203758239746,8.062458038330078
3.5208,recovery,9.487032890319824,8.062458038330078
3.5758,recovery,9.487032890319824,8.944472312927246
3.6253,recovery,8.544203758239746,8.062458038330078
3.6773,recovery,8.544203758239746,8.944472312927246
3.7399,recovery,8.544203758239746,8.665489196777344
3.8034,recovery,9.487032890319824,8.062458038330078
3.8705,recovery,7.615972995758057,8.610694885253906
3.9361,recovery,9.487032890319824,8.665489196777344
4.0066,recovery,10.19823932647705,8.062458038330078
4.0747,recovery,8.544203758239746,7.965123176574707
4.1393,recovery,8.944472312927246,8.144309997558594
4.1958,recovery,8.771675109863281,8.944472312927246
4.2648,recovery,9.565917015075684,8.60252571105957
4.3234,recovery,8.944472312927246,8.944472312927246
4.3910,recovery,9.849058151245117,10.000200271606445
4.4770,recovery,9.849058151245117,8.485481262207031
4.5485,recovery,8.544203758239746,8.944472312927246
4.6201,recovery,8.944472312927246,8.944472312927246
4.6817,recovery,8.944472312927246,8.062458038330078
4.7407,recovery,9.487032890319824,8.310585021972656
4.8062,recovery,9.487032890319824,7.693292140960693
4.8622,recovery,9.909667015075684,8.062458038330078
4.9158,recovery,10.19823932647705,8.60252571105957
4.9708,recovery,8.610694885253906,8.062458038330078
5.0253,recovery,10.19823932647705,9.487032890319824
5.0793,recovery,7.615972995758057,9.244392395019531
5.1289,recovery,9.487032890319824,8.062458038330078
5.1824,recovery,9.487032890319824,8.60252571105957
5.2364,recovery,9.487032890319824,9.219744682312012
5.2990,recovery,9.219744682312012,8.944472312927246
5.3490,recovery,9.487032890319824,9.487032890319824
5.3995,recovery,8.944472312927246,8.60252571105957
5.4575,recovery,9.487032890319824,8.544203758239746
5.5201,recovery,9.487032890319824,8.944472312927246
5.5857,recovery,10.770529747009277,7.965123176574707
5.6568,recovery,9.487032890319824,9.434181213378906
5.7100,recovery,8.944472312927246,9.909667015075684
5.7630,recovery,8.232926368713379,8.944472312927246
5.8287,recovery,9.849058151245117,8.665489196777344
5.8812,recovery,9.621010780334473,8.60252571105957
5.9403,recovery,9.487032890319824,10.440506935119629
6.0039,recovery,9.219744682312012,8.062458038330078
6.0599,recovery,8.944472312927246,8.062458038330078
6.1195,recovery,9.434181213378906,8.60252571105957
6.1715,recovery,9.849058151245117,8.944472312927246
6.2260,recovery,10.440506935119629,9.487032890319824
6.2800,recovery,10.440506935119629,8.062458038330078
6.3316,recovery,9.219744682312012,8.60252571105957
6.3830,recovery,8.544203758239746,8.144309997558594
6.4380,recovery,8.544203758239746,8.60252571105957
6.4942,recovery,10.19823932647705,8.944472312927246
6.5432,recovery,9.849058151245117,8.062458038330078
6.6215,recovery,10.440506935119629,8.665489196777344
6.6971,recovery,9.487032890319824,8.665489196777344
6.7821,recovery,9.487032890319824,8.944472312927246
6.8427,recovery,9.219744682312012,8.544203758239746
6.9003,recovery,9.849058151245117,8.944472312927246
6.9594,recovery,9.545413970947266,7.615972995758057
7.0119,recovery,9.849058151245117,8.665489196777344
7.0639,recovery,9.487032890319824,9.219744682312012
7.1144,recovery,9.219744682312012,8.544203758239746
7.1735,recovery,9.849058151245117,8.60252571105957
7.2366,recovery,8.610694885253906,8.60252571105957
7.3051,recovery,8.544203758239746,8.062458038330078
7.3761,recovery,8.544203758239746,7.810449600219727
7.4517,recovery,8.610694885253906,8.944472312927246
7.5173,recovery,9.849058151245117,9.849058151245117
7.5723,recovery,9.219744682312012,8.062458038330078
7.6598,recovery,8.062458038330078,8.062458038330078
7.7413,recovery,,8.062458038330078
7.8260,recovery,8.544203758239746,8.944472312927246
7.9025,recovery,8.944472312927246,9.434181213378906
7.9695,recovery,9.621010780334473,9.621010780334473
8.0371,recovery,8.944472312927246,9.487032890319824
8.0947,recovery,9.487032890319824,8.944472312927246
8.1587,recovery,9.849058151245117,8.062458038330078
8.2253,recovery,8.062458038330078,9.487032890319824
8.2989,recovery,8.544203758239746,8.60252571105957
8.3639,recovery,9.849058151245117,9.849058151245117
8.4264,recovery,9.487032890319824,8.665489196777344
8.4860,recovery,9.718453407287598,9.545413970947266
8.5489,recovery,8.246411323547363,8.544203758239746
8.6075,recovery,8.944472312927246,9.434181213378906
