timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0000,baseline,8.062458038330078,8.062458038330078
0.2165,baseline,,8.062458038330078
0.2882,baseline,9.487032890319824,8.544203758239746
0.3578,baseline,8.771675109863281,8.944472312927246
0.4218,baseline,8.944472312927246,9.487032890319824
0.5054,baseline,9.849058151245117,9.244392395019531
0.5703,baseline,9.487032890319824,9.487032890319824
0.6363,baseline,9.487032890319824,8.665489196777344
0.6798,baseline,9.265188217163086,9.434181213378906
0.7404,baseline,9.265188217163086,9.529959678649902
0.8014,baseline,9.219744682312012,9.545413970947266
0.8481,baseline,9.219744682312012,8.944472312927246
0.8900,baseline,9.487032890319824,9.219744682312012
0.9351,baseline,8.944472312927246,9.219744682312012
0.9897,baseline,9.849058151245117,9.545414924621582
1.0337,baseline,9.529959678649902,9.545414924621582
1.0852,baseline,8.944472312927246,9.529960632324219
1.1292,baseline,8.944472312927246,8.771676063537598
1.1739,baseline,9.545413970947266,9.487032890319824
1.2364,baseline,8.944472312927246,9.497783660888672
1.2834,baseline,8.944472312927246,9.487032890319824
1.3324,baseline,8.60252571105957,8.944472312927246
1.3844,baseline,,8.062458038330078
1.4294,baseline,10.440506935119629,9.849058151245117
1.4780,baseline,7.615972995758057,9.487032890319824
1.5400,baseline,9.487032890319824,9.487032890319824
1.6113,baseline,9.545414924621582,7.615972995758057
1.6799,baseline,9.244391441345215,8.665489196777344
1.7268,baseline,9.434181213378906,9.545414924621582
1.7804,baseline,8.944472312927246,9.434181213378906
1.8274,baseline,8.944472312927246,9.849058151245117
1.8830,baseline,8.944472312927246,8.944472312927246
1.9390,baseline,10.000200271606445,6.8009352684021
1.9915,baseline,10.295830726623535,11.180540084838867
2.0491,baseline,8.062458038330078,10.770529747009277
2.1040,baseline,8.310585021972656,9.487032890319824
2.1574,baseline,8.544203758239746,8.062458038330078
2.2124,baseline,9.487032890319824,8.544203758239746
2.2609,baseline,9.487032890319824,9.849058151245117
2.3089,baseline,9.487032890319824,8.944472312927246
2.3596,baseline,8.544203758239746,9.849058151245117
