timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0015,baseline,8.544203758239746,8.062458038330078
0.1760,baseline,10.440506935119629,8.944472312927246
0.2306,baseline,,9.434181213378906
0.2959,baseline,8.544203758239746,8.544203758239746
0.3404,baseline,9.244391441345215,8.944472312927246
0.3918,baseline,9.621010780334473,8.944472312927246
0.4443,baseline,9.265188217163086,9.529959678649902
0.5005,baseline,9.849058151245117,9.849058151245117
0.5471,baseline,9.529959678649902,9.434181213378906
0.5951,baseline,9.565917015075684,9.014078140258789
0.6476,baseline,8.944472312927246,8.944472312927246
0.7450,baseline,9.487032890319824,9.545413970947266
0.7960,baseline,9.265188217163086,9.434181213378906
0.8515,baseline,8.944472312927246,8.544203758239746
0.9112,baseline,9.434181213378906,8.944472312927246
0.9571,baseline,9.565917015075684,8.944472312927246
1.0057,baseline,8.944472312927246,10.000200271606445
1.0547,baseline,9.849058151245117,9.434181213378906
1.1017,baseline,9.849058151245117,9.545414924621582
1.1543,baseline,10.770529747009277,8.944472312927246
1.2013,baseline,10.770529747009277,9.244392395019531
1.2509,baseline,9.849058151245117,9.529960632324219
1.3103,baseline,9.487032890319824,9.434181213378906
1.3593,baseline,9.434181213378906,9.621010780334473
1.4028,baseline,9.565917015075684,8.944472312927246
1.4569,baseline,9.487032890319824,9.621010780334473
1.5114,baseline,8.062458038330078,10.19823932647705
1.5664,baseline,8.544203758239746,9.545414924621582
1.6260,baseline,8.944472312927246,9.621010780334473
1.6730,baseline,7.842657566070557,9.434181213378906
1.7187,baseline,7.211302280426025,9.529959678649902
1.7703,baseline,8.062458038330078,9.014078140258789
1.8218,baseline,8.062458038330078,9.529959678649902
1.8961,baseline,7.842657566070557,9.545414924621582
1.9477,baseline,7.615972995758057,9.621010780334473
1.9997,baseline,9.487032890319824,8.771675109863281
2.0503,baseline,9.487032890319824,9.529959678649902
2.1003,baseline,10.295830726623535,8.944472312927246
2.1525,baseline,9.434181213378906,9.849058151245117
2.1995,baseline,9.487032890319824,9.244392395019531
2.2492,baseline,9.849058151245117,10.440506935119629
2.2941,baseline,9.487032890319824,10.19823932647705
2.3427,baseline,8.544203758239746,8.944472312927246
2.3947,baseline,10.440506935119629,9.849058151245117
2.4538,baseline,,9.849058151245117
2.5029,baseline,9.434181213378906,8.944472312927246
2.5485,baseline,8.66549015045166,8.944472312927246
