timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0010,baseline,,
1.0672,baseline,,
2.0990,baseline,,
3.1249,flash,,
4.1503,recovery,,
5.1707,recovery,13.18069076538086,12.887422561645508
5.6403,recovery,12.592979431152344,12.518983840942383
5.7058,recovery,13.347387313842773,13.190486907958984
5.7495,recovery,13.521082878112793,13.369895935058594
5.7985,recovery,13.665376663208008,13.437508583068848
5.8520,recovery,13.676778793334961,13.432985305786133
5.9040,recovery,13.693936347961426,13.404570579528809
5.9466,recovery,13.600322723388672,13.321249008178711
5.9886,recovery,13.650066375732422,13.393574714660645
6.0370,recovery,13.48553466796875,13.418390274047852
6.1070,recovery,13.498549461364746,13.459239959716797
6.1802,recovery,13.553895950317383,13.579730987548828
6.2540,recovery,13.459870338439941,13.483634948730469
6.3296,recovery,13.512147903442383,13.558476448059082
6.4162,recovery,13.462939262390137,13.492319107055664
6.4892,recovery,13.500495910644531,13.521285057067871
6.5569,recovery,13.54050064086914,13.599014282226562
6.6325,recovery,13.594030380249023,13.630426406860352
6.7055,recovery,13.55647087097168,13.604389190673828
6.7760,recovery,13.506999969482422,13.600031852722168
6.8476,recovery,13.477767944335938,13.609784126281738
6.9263,recovery,13.490915298461914,13.584583282470703
7.0093,recovery,13.61838150024414,13.544496536254883
7.0818,recovery,13.617786407470703,13.523805618286133
7.1525,recovery,13.613710403442383,13.508085250854492
7.2221,recovery,13.675769805908203,13.45034408569336
7.2981,recovery,13.692252159118652,13.419166564941406
7.3587,recovery,13.630470275878906,13.44632339477539
7.4257,recovery,13.687612533569336,13.449005126953125
7.4827,recovery,13.699914932250977,13.375577926635742
7.5413,recovery,13.68159294128418,13.332561492919922
7.5923,recovery,13.762786865234375,13.383190155029297
7.6529,recovery,13.842864990234375,13.439934730529785
7.7079,recovery,13.827461242675781,13.40456771850586
7.7605,recovery,13.826610565185547,13.42923641204834
7.8045,recovery,13.791362762451172,13.431636810302734
7.8510,recovery,13.798673629760742,13.425342559814453
7.9051,recovery,13.791040420532227,13.411460876464844
7.9566,recovery,13.783088684082031,13.42313003540039
8.0097,recovery,13.804953575134277,13.482145309448242
8.0620,recovery,13.791627883911133,13.426277160644531
8.1120,recovery,13.814922332763672,13.428945541381836
8.1606,recovery,13.796402931213379,13.45559310913086
8.2056,recovery,13.748743057250977,13.385994911193848
8.2488,recovery,13.724800109863281,13.421478271484375
8.2938,recovery,13.69286823272705,13.352510452270508
8.3394,recovery,13.643980026245117,13.327178955078125
8.3884,recovery,13.463420867919922,13.412869453430176
8.4394,recovery,13.376474380493164,13.410623550415039
8.4834,recovery,13.467195510864258,13.466764450073242
8.5528,recovery,13.367877006530762,13.381542205810547
8.6344,recovery,13.367704391479492,13.399967193603516
8.7260,recovery,13.432148933410645,13.540874481201172
8.7910,recovery,13.175122261047363,13.432374000549316
8.8415,recovery,12.890409469604492,13.105989456176758
8.9126,recovery,12.459535598754883,12.7490816116333
8.9652,recovery,12.586984634399414,12.860346794128418
9.0169,recovery,12.214030265808105,12.784669876098633
9.0673,recovery,11.837539672851562,12.522745132446289
9.1143,recovery,11.836527824401855,12.453747749328613
9.1518,recovery,11.913936614990234,12.415996551513672
9.1888,recovery,12.162853240966797,12.645513534545898
9.2311,recovery,12.322885513305664,12.779586791992188
9.2770,recovery,12.605646133422852,13.060153007507324
9.3346,recovery,12.513086318969727,12.997701644897461
9.3868,recovery,12.900412559509277,13.184326171875
9.4394,recovery,12.684301376342773,12.900136947631836
9.4884,recovery,12.687525749206543,12.868790626525879
9.5380,recovery,12.759532928466797,13.186025619506836
9.5820,recovery,13.235398292541504,13.889491081237793
9.6316,recovery,13.237874031066895,14.03769302368164
9.6796,recovery,13.328840255737305,14.105108261108398
9.7271,recovery,13.517964363098145,14.166097640991211
9.7781,recovery,13.478307723999023,13.956222534179688
9.8418,recovery,14.086997985839844,14.411559104919434
9.9158,recovery,13.907806396484375,14.287748336791992
9.9593,recovery,13.970081329345703,14.450153350830078
9.9974,recovery,13.884464263916016,14.381807327270508
10.0389,recovery,13.736038208007812,14.192218780517578
10.1491,recovery,13.74972915649414,14.197785377502441
10.1896,recovery,13.794332504272461,14.16868782043457
10.2474,recovery,13.949356079101562,14.317843437194824
10.2924,recovery,14.012977600097656,14.3467378616333
