timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0010,baseline,,,,
1.2138,baseline,,,14.361584663391113,14.545879364013672
1.4845,baseline,,,14.488208770751953,13.916461944580078
1.5751,baseline,,0.7927853039903655,14.51697063446045,14.382146835327148
1.6591,baseline,0.3739305382680648,,14.402045249938965,14.452098846435547
1.7336,baseline,,,14.41539192199707,14.469583511352539
1.8111,baseline,,,14.41172981262207,14.521273612976074
1.8817,baseline,,0.5226626143565373,14.451610565185547,14.540929794311523
1.9612,baseline,,,14.302352905273438,14.766423225402832
2.0432,baseline,,0.8433984193758326,14.26174259185791,14.782630920410156
2.1198,baseline,,0.4070778378551557,14.477462768554688,14.94299602508545
2.1863,baseline,,0.6025646017094175,14.420024871826172,14.844005584716797
2.2649,baseline,,0.3864641001861029,14.327882766723633,14.637980461120605
2.3409,baseline,,,13.708906173706055,13.883589744567871
2.4204,baseline,,,13.731781005859375,14.064857482910156
2.5050,baseline,,,13.23283863067627,13.834674835205078
2.5805,baseline,,,13.599781036376953,14.12291145324707
2.6575,baseline,,,13.81944465637207,14.326132774353027
2.7371,baseline,,,13.788105010986328,14.514257431030273
2.8136,baseline,,,13.91480827331543,14.673332214355469
2.8931,baseline,0.8067034335489074,0.8392818171113396,14.134010314941406,14.80490493774414
2.9757,baseline,,,14.211078643798828,14.875055313110352
3.0587,flash,0.726755189636944,0.4534432187065647,14.183544158935547,14.794363021850586
3.1433,flash,0.7680722610713161,,14.114381790161133,14.895378112792969
3.2289,flash,,0.8219867340883042,14.223546981811523,14.894988059997559
3.3114,recovery,,,14.214500427246094,14.783670425415039
3.3929,recovery,,,14.480380058288574,14.961642265319824
3.4725,recovery,,,14.522811889648438,15.048171997070312
3.5525,recovery,,,14.460771560668945,15.024085998535156
3.6421,recovery,,,14.459199905395508,15.011943817138672
3.7266,recovery,,0.664909724359252,14.434479713439941,15.03963565826416
3.8062,recovery,,0.8420861192145817,14.446638107299805,15.01034164428711
3.8777,recovery,,0.8825062504475488,14.46072006225586,15.022727966308594
3.9498,recovery,,0.8266073184795455,14.458792686462402,15.001077651977539
4.0213,recovery,,,14.517812728881836,15.039827346801758
4.0948,recovery,,0.8098625220746818,14.573554992675781,15.08296012878418
4.1654,recovery,,,14.547423362731934,15.074434280395508
4.2404,recovery,,0.44509637097815175,14.570737838745117,15.071800231933594
4.3259,recovery,,,14.583317756652832,15.087547302246094
4.4015,recovery,,,14.570608139038086,15.071754455566406
4.4821,recovery,,,14.5296049118042,15.037572860717773
4.5591,recovery,,0.3326407506957548,14.518402099609375,15.031831741333008
4.6376,recovery,,,14.556106567382812,15.072793960571289
4.7242,recovery,,0.8411344411209744,14.440710067749023,15.027324676513672
4.8077,recovery,,0.40396980408208816,14.507286071777344,15.057963371276855
4.8813,recovery,,0.6488288072047302,14.530099868774414,15.042489051818848
4.9708,recovery,,,14.490955352783203,14.994684219360352
5.0569,recovery,,,14.588279724121094,15.087308883666992
5.1414,recovery,,,14.607358932495117,15.10569953918457
5.2250,recovery,,,14.60694694519043,15.096627235412598
5.3075,recovery,,,14.548324584960938,15.069610595703125
5.3901,recovery,,0.6478476624890384,14.553956985473633,15.06527042388916
5.4707,recovery,,0.44677971820172313,14.512813568115234,15.015013694763184
5.5507,recovery,,0.7861228610979929,14.514777183532715,15.040565490722656
