timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0000,baseline,,,16.220928192138672,16.939340591430664
0.1300,baseline,,,16.486923217773438,17.084590911865234
0.1843,baseline,,,16.783512115478516,17.204139709472656
0.2238,baseline,,,16.975893020629883,17.392436981201172
0.2863,baseline,,,17.234874725341797,17.675874710083008
0.3328,baseline,,,17.332576751708984,17.689922332763672
0.3811,baseline,,,17.32033348083496,17.686548233032227
0.4275,baseline,,,17.286937713623047,17.67591094970703
0.4796,baseline,,0.8248264474918843,17.266571044921875,17.652198791503906
0.5271,baseline,,0.6586465534626709,17.338153839111328,17.733335494995117
0.5768,baseline,,,17.150400161743164,17.719369888305664
0.6403,baseline,,,17.100648880004883,17.697490692138672
0.6843,baseline,0.8518508950555013,,17.092193603515625,17.693500518798828
0.7358,baseline,,,17.012062072753906,17.65613555908203
0.7818,baseline,,0.8254721199464033,17.017948150634766,17.638391494750977
0.8323,baseline,,,17.0029354095459,17.608139038085938
0.8913,baseline,,,17.030658721923828,17.623952865600586
0.9399,baseline,,,17.040679931640625,17.6198787689209
0.9899,baseline,,,17.08319854736328,17.63597297668457
1.0455,baseline,,,17.08437728881836,17.648090362548828
1.0935,baseline,,,17.070789337158203,17.63166046142578
1.1391,baseline,,,17.052570343017578,17.614791870117188
1.1851,baseline,,,17.099403381347656,17.628339767456055
1.2366,baseline,,,17.134239196777344,17.632339477539062
1.2846,baseline,,,17.143924713134766,17.646038055419922
1.3332,baseline,,,17.17745018005371,17.690847396850586
1.3983,baseline,,,17.16781997680664,17.687213897705078
1.4470,baseline,,,17.15264892578125,17.67376708984375
1.5596,baseline,,,17.124408721923828,17.64193344116211
1.6166,baseline,,0.6625231946474365,17.111988067626953,17.62957191467285
1.6811,baseline,,,17.07058334350586,17.638431549072266
1.7387,baseline,,,17.029983520507812,17.616060256958008
1.7967,baseline,,,17.021011352539062,17.603193283081055
1.8652,baseline,,,17.02407455444336,17.65351104736328
1.9218,baseline,,,16.999553680419922,17.63205337524414
1.9768,baseline,,,17.010047912597656,17.641807556152344
2.0352,baseline,,,17.004806518554688,17.649517059326172
2.1002,baseline,,,16.999710083007812,17.62143898010254
2.1597,baseline,,,16.97598648071289,17.61558723449707
2.2183,baseline,,,16.994016647338867,17.610807418823242
2.2773,baseline,0.8575479242782754,,16.9786434173584,17.598678588867188
2.3369,baseline,,,16.972930908203125,17.596710205078125
2.3938,baseline,,,16.986209869384766,17.5968017578125
2.4494,baseline,0.7034959154658462,,16.943950653076172,17.546600341796875
2.5064,baseline,,,16.94453239440918,17.526655197143555
2.5700,baseline,,,16.973501205444336,17.542757034301758
2.6325,baseline,,,16.96640968322754,17.53130340576172
2.6925,baseline,,,16.965044021606445,17.523466110229492
2.7451,baseline,,0.8179993859397192,16.951026916503906,17.506126403808594
2.8031,baseline,,,16.978351593017578,17.548093795776367
2.8596,baseline,,,16.950237274169922,17.521255493164062
2.9147,baseline,,,16.955535888671875,17.529632568359375
2.9772,baseline,,,17.018245697021484,17.560136795043945
3.0388,flash,,0.8286300656705116,17.03049087524414,17.571170806884766
3.0978,flash,,,17.013948440551758,17.557418823242188
3.1583,flash,,,16.974109649658203,17.490909576416016
3.2133,flash,,,17.0985050201416,17.57173728942871
3.2659,flash,,,17.11964988708496,17.582134246826172
3.3159,recovery,,,17.107059478759766,17.57973289489746
3.3654,recovery,,,17.125125885009766,17.59206771850586
3.4085,recovery,0.6963205338531744,,17.118553161621094,17.59353256225586
3.4500,recovery,,,17.12790298461914,17.599288940429688
3.4900,recovery,,,17.129764556884766,17.600404739379883
3.5335,recovery,,,17.128276824951172,17.600034713745117
3.5773,recovery,,0.8266627342170119,17.11849594116211,17.612987518310547
3.6266,recovery,,,17.107576370239258,17.604970932006836
3.6913,recovery,,,17.088001251220703,17.606447219848633
3.7356,recovery,0.8521853508400301,,17.085485458374023,17.59531021118164
3.7853,recovery,,,17.092546463012695,17.596237182617188
3.8367,recovery,,,17.08470916748047,17.584957122802734
3.8813,recovery,,,17.067110061645508,17.569272994995117
3.9339,recovery,,,17.07448959350586,17.598960876464844
3.9896,recovery,,,17.07611846923828,17.6075439453125
4.0419,recovery,,,17.067564010620117,17.584348678588867
4.0903,recovery,,,17.05099868774414,17.58112335205078
4.1409,recovery,,,17.116939544677734,17.598831176757812
4.1823,recovery,,,17.115421295166016,17.595792770385742
4.2392,recovery,,,17.11130142211914,17.58779525756836
4.2801,recovery,,,17.084836959838867,17.583919525146484
4.3331,recovery,,,17.103328704833984,17.581737518310547
4.3872,recovery,,,17.102436065673828,17.593807220458984
4.4607,recovery,0.8515102427634608,,17.099031448364258,17.61910629272461
4.5107,recovery,,,17.081409454345703,17.608272552490234
4.5572,recovery,,,17.07962989807129,17.5964298248291
4.5982,recovery,,,17.066059112548828,17.590103149414062
4.6485,recovery,,,17.02619171142578,17.579450607299805
4.7417,recovery,,,17.025314331054688,17.581621170043945
4.7797,recovery,,,17.054569244384766,17.615772247314453
4.8202,recovery,,,17.056804656982422,17.614181518554688
4.8562,recovery,,,17.079593658447266,17.619586944580078
4.8922,recovery,,,17.069995880126953,17.615230560302734
4.9399,recovery,,,17.07083511352539,17.60601806640625
4.9874,recovery,,,17.07436752319336,17.619266510009766
5.0349,recovery,,,17.072099685668945,17.62743377685547
5.0827,recovery,,,17.06842613220215,17.625097274780273
5.1332,recovery,,,17.067848205566406,17.62026596069336
5.2002,recovery,,,17.078990936279297,17.61968231201172
5.2469,recovery,,,17.094125747680664,17.62358856201172
5.2969,recovery,,,17.103403091430664,17.629314422607422
5.3944,recovery,,,17.114744186401367,17.645217895507812
5.4400,recovery,,,17.11044692993164,17.644018173217773
5.4859,recovery,,,17.128211975097656,17.66287612915039
5.5285,recovery,,,17.134214401245117,17.66488265991211
5.5725,recovery,,,17.105924606323242,17.659822463989258
5.6195,recovery,,,17.065711975097656,17.625904083251953
5.6661,recovery,,,17.06464195251465,17.641342163085938
5.7181,recovery,,,17.037927627563477,17.632404327392578
5.7687,recovery,,,17.047775268554688,17.632476806640625
5.8572,recovery,,,17.024553298950195,17.63220977783203
5.9022,recovery,,,17.050552368164062,17.640026092529297
5.9588,recovery,,,17.044586181640625,17.631572723388672
6.0048,recovery,,,17.02728271484375,17.59521484375
6.0533,recovery,0.70075403646156,,17.0102481842041,17.584033966064453
6.1043,recovery,,,16.99695587158203,17.55762481689453
6.1500,recovery,,,16.99069595336914,17.54623794555664
6.2039,recovery,,,17.012130737304688,17.558612823486328
6.3054,recovery,,0.8274941463414635,17.029306411743164,17.595291137695312
6.3540,recovery,,,17.019207000732422,17.582599639892578
6.4030,recovery,,,17.022533416748047,17.57419204711914
6.4455,recovery,0.8543903547076606,,17.041391372680664,17.587352752685547
6.4975,recovery,,0.8269908697297926,17.06157684326172,17.605998992919922
6.5501,recovery,,0.8267827099023084,17.07974624633789,17.610431671142578
6.5971,recovery,0.6972240844204461,,17.09636878967285,17.622455596923828
6.6497,recovery,,,17.104869842529297,17.639537811279297
6.7057,recovery,,,17.113121032714844,17.63985824584961
6.7562,recovery,,,17.0965576171875,17.632694244384766
6.8032,recovery,,,17.08525848388672,17.62390899658203
6.8548,recovery,,,17.10013198852539,17.62993049621582
6.9088,recovery,,,17.124980926513672,17.63207244873047
6.9614,recovery,,,17.122705459594727,17.634061813354492
7.0074,recovery,,,17.099605560302734,17.618648529052734
7.0579,recovery,,,17.08285903930664,17.60763931274414
7.1119,recovery,,,17.121234893798828,17.60798454284668
7.2055,recovery,,,17.127239227294922,17.605459213256836
7.2510,recovery,,,17.144691467285156,17.623023986816406
7.3001,recovery,,,17.144994735717773,17.60626983642578
7.3532,recovery,,,17.13030242919922,17.597644805908203
7.4022,recovery,,,17.121583938598633,17.598953247070312
7.4567,recovery,,,17.11989402770996,17.591230392456055
7.5004,recovery,,,17.118328094482422,17.589780807495117
7.5531,recovery,,,17.089448928833008,17.569841384887695
7.5971,recovery,,,17.096622467041016,17.578678131103516
7.6484,recovery,,0.82825506359501,17.075702667236328,17.579126358032227
7.6955,recovery,,,17.077930450439453,17.579265594482422
7.7501,recovery,,,17.04903793334961,17.568313598632812
7.8553,recovery,,,17.060590744018555,17.5701904296875
7.8973,recovery,,,17.064607620239258,17.577152252197266
7.9409,recovery,,,17.0792293548584,17.58270263671875
7.9829,recovery,,,17.092315673828125,17.596454620361328
8.0209,recovery,0.8521443499581275,,17.086307525634766,17.586090087890625
8.0574,recovery,,,17.09332275390625,17.56769561767578
8.0954,recovery,,,17.104997634887695,17.590646743774414
8.1400,recovery,,,17.09522247314453,17.58803939819336
8.2190,recovery,,,17.113903045654297,17.609411239624023
8.2835,recovery,,,17.06549835205078,17.583768844604492
8.3431,recovery,,,17.05535888671875,17.579875946044922
8.4041,recovery,,,17.080089569091797,17.607593536376953
8.4576,recovery,,,17.090099334716797,17.605247497558594
8.5066,recovery,,,17.096832275390625,17.606292724609375
8.5522,recovery,,,17.109107971191406,17.62279510498047
8.6022,recovery,0.8511787842255195,,17.105690002441406,17.608665466308594
8.6518,recovery,,,17.090404510498047,17.574687957763672
8.6978,recovery,,,17.10678482055664,17.57944107055664
8.7473,recovery,,,17.12238121032715,17.6044921875
8.7963,recovery,,,17.120128631591797,17.58843994140625
8.8459,recovery,,,17.07669448852539,17.53162384033203
8.9079,recovery,,,17.123424530029297,17.550485610961914
8.9605,recovery,,,17.136943817138672,17.569358825683594
9.0025,recovery,,0.8279076963322167,17.194561004638672,17.586502075195312
9.0420,recovery,,,17.177593231201172,17.581623077392578
9.0794,recovery,0.8483519244754947,,17.162689208984375,17.574220657348633
9.1155,recovery,,,17.170541763305664,17.578502655029297
9.1622,recovery,,,17.16973304748535,17.57846450805664
9.2012,recovery,,,17.15666961669922,17.57174301147461
9.2421,recovery,,,17.15268325805664,17.57036018371582
9.2932,recovery,,,17.153568267822266,17.5806941986084
9.3595,recovery,,,17.17177391052246,17.608715057373047
9.4135,recovery,,,17.15299415588379,17.576200485229492
9.4627,recovery,,,17.15066909790039,17.57421875
9.5148,recovery,,,17.150554656982422,17.563228607177734
9.5723,recovery,,,17.15682601928711,17.557300567626953
9.6214,recovery,,,17.15556526184082,17.580730438232422
9.6679,recovery,,,17.1364688873291,17.56787109375
9.7160,recovery,,,17.132816314697266,17.56548500061035
9.7735,recovery,,,17.114398956298828,17.55794334411621
9.8281,recovery,,,17.123167037963867,17.573728561401367
9.8771,recovery,,,17.12218475341797,17.580856323242188
9.9241,recovery,,,17.12049102783203,17.581680297851562
9.9696,recovery,,,17.123188018798828,17.59333038330078
10.0206,recovery,,,17.12286376953125,17.583614349365234
10.0662,recovery,,,17.134658813476562,17.615222930908203
10.1162,recovery,,,17.11993980407715,17.613327026367188
10.1635,recovery,,,17.121007919311523,17.614103317260742
10.2126,recovery,,,17.120771408081055,17.614620208740234
10.2641,recovery,,,17.143104553222656,17.6148738861084
