timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0010,baseline,68.40293884277344,67.32339477539062
0.1782,baseline,67.75270080566406,67.38631439208984
0.2479,baseline,72.73258209228516,69.63495635986328
0.3049,baseline,68.35954284667969,66.75430297851562
0.3636,baseline,26.478952407836914,67.57088470458984
0.4492,baseline,26.776479721069336,71.3501205444336
0.5162,baseline,68.1023178100586,72.09041595458984
0.5789,baseline,,
0.6260,baseline,65.44490051269531,36.31231689453125
0.7016,baseline,68.29837036132812,35.15944290161133
0.7618,baseline,24.69837760925293,40.085838317871094
0.8248,baseline,67.73786926269531,39.857303619384766
0.9023,baseline,65.06502532958984,41.42395782470703
0.9710,baseline,65.00365447998047,40.292144775390625
1.0476,baseline,60.868534088134766,34.14263916015625
1.1075,baseline,62.71006774902344,40.487213134765625
1.1818,baseline,62.6707649230957,60.171775817871094
1.2419,baseline,63.581539154052734,63.198299407958984
1.2932,baseline,64.04057312011719,64.04119873046875
1.3777,baseline,64.28215789794922,63.320037841796875
1.4493,baseline,47.22431564331055,66.7085189819336
1.5213,baseline,62.259124755859375,64.22525024414062
1.5975,baseline,63.145320892333984,42.823524475097656
1.6712,baseline,62.341583251953125,41.01918411254883
1.7748,baseline,60.81199645996094,41.46331787109375
1.8462,baseline,59.541542053222656,41.84866714477539
1.9203,baseline,58.8458137512207,40.798709869384766
1.9809,baseline,60.38603973388672,39.630252838134766
2.0454,baseline,26.400957107543945,40.67350769042969
2.1325,baseline,24.75043296813965,36.775634765625
2.2090,baseline,24.009180068969727,41.84866714477539
2.2626,baseline,62.87071228027344,34.81742858886719
2.3236,baseline,63.15647888183594,38.2801399230957
2.3812,baseline,63.31138610839844,43.44963073730469
2.4393,baseline,63.66737365722656,47.363285064697266
2.4999,baseline,65.98603057861328,60.928138732910156
2.5747,baseline,61.99026870727539,60.639278411865234
2.6554,baseline,58.821964263916016,58.87294387817383
2.7183,baseline,,
2.7910,baseline,65.27653503417969,5.000199794769287
2.8636,baseline,9.219744682312012,36.349510192871094
2.9206,baseline,7.852129936218262,27.118366241455078
2.9722,baseline,6.44273042678833,27.225008010864258
3.0299,flash,21.2604923248291,24.55806541442871
3.0975,flash,4.4723358154296875,23.86794662475586
3.1564,flash,22.20380401611328,26.34933853149414
3.2417,flash,17.838321685791016,26.79158592224121
3.3182,recovery,8.60252571105957,
3.4058,recovery,42.93720245361328,28.094093322753906
3.4775,recovery,43.0211067199707,28.229381561279297
3.5395,recovery,43.143211364746094,63.58551025390625
3.5901,recovery,44.95008850097656,63.806007385253906
3.6466,recovery,43.94711685180664,26.25290870666504
3.7026,recovery,42.902801513671875,26.6436824798584
3.7752,recovery,44.24739074707031,62.18497085571289
3.8352,recovery,44.458221435546875,61.82745361328125
3.8977,recovery,39.26185989379883,61.029632568359375
3.9663,recovery,27.555261611938477,62.235450744628906
4.0403,recovery,42.82716369628906,61.00802993774414
4.0955,recovery,42.424930572509766,62.252899169921875
4.1579,recovery,15.975311279296875,61.00802993774414
4.2326,recovery,41.783782958984375,59.78762435913086
4.3081,recovery,41.46339797973633,60.563819885253906
4.3717,recovery,41.47587585449219,30.8870906829834
4.4337,recovery,42.28806686401367,58.715049743652344
4.4973,recovery,40.801971435546875,58.99101638793945
4.5599,recovery,40.35930252075195,25.951221466064453
4.6419,recovery,40.41074752807617,28.653297424316406
4.7174,recovery,40.93852233886719,57.77576446533203
4.8050,recovery,39.86648941040039,29.15496063232422
4.8765,recovery,39.827484130859375,23.38143539428711
4.9335,recovery,37.05021667480469,56.370548248291016
4.9991,recovery,58.3029670715332,56.44374084472656
5.0566,recovery,56.110198974609375,57.1025505065918
5.1056,recovery,56.23361587524414,56.414276123046875
5.1777,recovery,58.206298828125,58.409934997558594
5.2408,recovery,40.90692138671875,56.520992279052734
5.2993,recovery,56.60349655151367,58.761085510253906
5.3670,recovery,59.865318298339844,57.405216217041016
5.4420,recovery,42.57953643798828,62.177364349365234
5.5015,recovery,58.384361267089844,58.2069206237793
5.5831,recovery,56.86619186401367,57.26275634765625
5.6607,recovery,,63.13497543334961
5.7358,recovery,56.61967849731445,57.591407775878906
5.8023,recovery,56.10213088989258,59.24063491821289
