timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0010,baseline,9.529959678649902,9.219744682312012
3.3402,recovery,9.849058151245117,9.014078140258789
3.4418,recovery,9.402327537536621,9.487032890319824
3.5364,recovery,8.74355697631836,9.219744682312012
3.6289,recovery,8.7728853225708,8.610694885253906
3.7215,recovery,9.487032890319824,9.545413970947266
3.7995,recovery,9.402327537536621,9.545413970947266
3.8931,recovery,9.58867073059082,9.849058151245117
3.9787,recovery,8.771675109863281,9.014078140258789
4.0683,recovery,9.718453407287598,9.014078140258789
4.1649,recovery,9.718453407287598,9.849058151245117
4.2595,recovery,9.346916198730469,8.944472312927246
4.3451,recovery,10.307964324951172,9.014078140258789
4.4307,recovery,11.180540084838867,9.849058151245117
4.5087,recovery,10.19823932647705,8.944472312927246
4.5863,recovery,9.849058151245117,9.487032890319824
4.6699,recovery,9.487032890319824,9.219744682312012
4.7514,recovery,9.909667015075684,9.487032890319824
4.8290,recovery,9.621010780334473,9.014078140258789
4.9020,recovery,9.849058151245117,8.944472312927246
4.9666,recovery,9.434181213378906,9.909667015075684
5.0362,recovery,9.002036094665527,9.849058151245117
5.1208,recovery,9.402327537536621,8.944472312927246
5.1818,recovery,9.402327537536621,9.434181213378906
5.2404,recovery,8.689861297607422,8.944472312927246
5.2934,recovery,9.244391441345215,8.944472312927246
5.3699,recovery,8.60252571105957,9.434181213378906
5.4305,recovery,8.771675109863281,9.434181213378906
5.4895,recovery,9.346916198730469,10.037936210632324
5.5552,recovery,8.944472312927246,8.544203758239746
5.6142,recovery,8.976049423217773,9.849058151245117
5.6848,recovery,9.402327537536621,8.944472312927246
5.7554,recovery,8.944472312927246,8.944472312927246
5.8255,recovery,9.346916198730469,8.944472312927246
5.8925,recovery,8.944472312927246,8.944472312927246
5.9557,recovery,8.60252571105957,8.944472312927246
6.0292,recovery,9.434181213378906,9.849058151245117
6.1002,recovery,9.346916198730469,9.487032890319824
6.1698,recovery,9.434181213378906,10.295830726623535
6.2474,recovery,9.849058151245117,9.434181213378906
6.3219,recovery,8.944472312927246,8.944472312927246
6.3759,recovery,9.434181213378906,9.545414924621582
6.4274,recovery,9.849058151245117,9.497782707214355
6.4694,recovery,9.487032890319824,9.507598876953125
6.5189,recovery,9.849058151245117,9.849058151245117
6.5569,recovery,9.545414924621582,9.434181213378906
6.5969,recovery,10.138137817382812,9.434181213378906
6.6495,recovery,10.440506935119629,10.86871337890625
6.7045,recovery,11.180540084838867,10.295830726623535
6.7452,recovery,10.86871337890625,10.3591890335083
6.7922,recovery,10.295830726623535,10.295830726623535
6.8398,recovery,10.295830726623535,10.295830726623535
6.8918,recovery,11.710988998413086,11.180540084838867
6.9634,recovery,12.36951732635498,11.8967924118042
7.0124,recovery,12.083246231079102,11.753167152404785
7.0600,recovery,12.65737533569336,11.984724044799805
7.1170,recovery,13.60167121887207,12.330683708190918
7.1785,recovery,12.650678634643555,13.08257007598877
7.2431,recovery,13.227395057678223,13.092371940612793
7.3121,recovery,13.604748725891113,13.892643928527832
7.3867,recovery,13.463111877441406,14.300333976745605
7.4513,recovery,14.914923667907715,14.41633129119873
7.5188,recovery,15.231746673583984,13.677279472351074
7.5858,recovery,16.01573371887207,15.264537811279297
7.6624,recovery,15.270553588867188,15.666485786437988
7.7269,recovery,16.49262237548828,15.558492660522461
7.7979,recovery,16.15569496154785,16.250200271606445
7.8615,recovery,16.553146362304688,16.15569496154785
7.9501,recovery,16.823993682861328,17.746442794799805
8.0226,recovery,18.059118270874023,18.236495971679688
8.0956,recovery,18.973865509033203,17.099544525146484
8.1582,recovery,18.934709548950195,17.923648834228516
8.2173,recovery,18.844594955444336,17.444482803344727
8.2767,recovery,19.899118423461914,18.794219970703125
8.3653,recovery,19.869552612304688,18.439289093017578
8.4250,recovery,20.6157283782959,19.313810348510742
8.4900,recovery,19.47378158569336,18.677663803100586
8.5426,recovery,19.454574584960938,19.572059631347656
8.5996,recovery,19.948192596435547,19.908273696899414
8.6952,recovery,20.2486572265625,20.283658981323242
8.7668,recovery,20.2486572265625,20.2486572265625
8.8158,recovery,20.591461181640625,20.136316299438477
8.8703,recovery,21.41895294189453,18.91611099243164
8.9219,recovery,21.401134490966797,19.146926879882812
8.9739,recovery,20.530677795410156,19.530179977416992
9.0254,recovery,21.865278244018555,21.361217498779297
9.0714,recovery,21.840530395507812,21.401336669921875
9.1240,recovery,22.36087989807129,21.795766830444336
9.1860,recovery,22.2314510345459,21.633508682250977
9.2567,recovery,21.368669509887695,21.83494758605957
9.3373,recovery,21.182212829589844,22.07599449157715
9.3963,recovery,20.13861083984375,20.591461181640625
9.4501,recovery,23.345436096191406,20.2486572265625
9.5041,recovery,23.559640884399414,21.36369514465332
9.5887,recovery,25.318178176879883,21.51908302307129
9.6383,recovery,23.426443099975586,21.189821243286133
9.7133,recovery,24.335243225097656,22.36087989807129
9.7729,recovery,24.515501022338867,24.07357406616211
9.8615,recovery,25.51321792602539,24.166292190551758
9.9186,recovery,24.536773681640625,23.345436096191406
9.9702,recovery,24.738834381103516,23.195026397705078
10.0269,recovery,24.998275756835938,22.827255249023438
10.1139,recovery,24.214380264282227,22.803709030151367
10.1695,recovery,24.738834381103516,25.02985382080078
10.2241,recovery,25.495298385620117,25.386110305786133
10.2761,recovery,25.576751708984375,25.034360885620117
