timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0010,baseline,10.770529747009277,9.545413970947266
0.3793,baseline,11.180540084838867,
0.4533,baseline,11.140312194824219,10.816854476928711
0.5179,baseline,12.36951732635498,10.957503318786621
0.5865,baseline,11.704899787902832,9.545414924621582
0.6725,baseline,11.401954650878906,9.545414924621582
0.7390,baseline,12.649311065673828,10.3591890335083
0.8126,baseline,10.957503318786621,10.078022003173828
0.8922,baseline,10.680205345153809,9.002036094665527
0.9632,baseline,10.030765533447266,9.223091125488281
1.0357,baseline,11.055718421936035,9.289041519165039
1.1073,baseline,10.295830726623535,11.140311241149902
1.1858,baseline,10.449254035949707,9.9639892578125
1.2558,baseline,10.089308738708496,10.546979904174805
1.3184,baseline,10.770529747009277,10.295830726623535
1.3799,baseline,10.957503318786621,9.289041519165039
1.4399,baseline,11.294510841369629,10.3591890335083
1.5015,baseline,10.560503959655762,10.3591890335083
1.5771,baseline,11.055718421936035,10.883419036865234
1.6421,baseline,9.9639892578125,10.3591890335083
1.7096,baseline,11.039573669433594,10.618821144104004
1.7752,baseline,10.295830726623535,9.880523681640625
1.8432,baseline,10.295830726623535,10.546979904174805
1.9078,baseline,10.138137817382812,10.295830726623535
1.9764,baseline,8.062458038330078,10.295830726623535
2.0444,baseline,9.434181213378906,9.849058151245117
2.1049,baseline,9.434181213378906,10.770529747009277
2.1816,baseline,8.944472312927246,9.849058151245117
2.2496,baseline,8.7728853225708,10.295830726623535
2.3231,baseline,10.000200271606445,10.816854476928711
2.3857,baseline,8.062458038330078,9.434181213378906
2.4557,baseline,8.062458038330078,8.944472312927246
2.5113,baseline,8.544203758239746,9.434181213378906
2.5794,baseline,9.434181213378906,8.60252571105957
2.6429,baseline,8.062458038330078,9.434181213378906
2.7115,baseline,7.211302280426025,6.3247551918029785
2.7715,baseline,5.15408182144165,6.708403587341309
2.8431,baseline,6.708403587341309,7.615972995758057
2.9056,baseline,6.403324127197266,5.831151485443115
2.9812,baseline,4.4723358154296875,5.831151485443115
3.0482,flash,5.000199794769287,5.000199794769287
3.1277,flash,5.831151485443115,5.000199794769287
3.1923,flash,5.385364532470703,5.6570539474487305
3.2554,flash,,
3.3350,recovery,,
3.4006,recovery,,
3.4666,recovery,,
3.5492,recovery,,
3.6497,recovery,,
3.7184,recovery,,
3.7829,recovery,,
3.8459,recovery,,
3.9055,recovery,,
3.9666,recovery,,
4.0371,recovery,,
4.0987,recovery,,
4.1547,recovery,,
4.2242,recovery,,
4.2898,recovery,,
4.3508,recovery,,
4.4224,recovery,,
4.4929,recovery,,
4.5569,recovery,,
4.6265,recovery,,
4.7071,recovery,,
4.7721,recovery,,
4.8436,recovery,,
4.9082,recovery,,
4.9778,recovery,,4.4723358154296875
5.0428,recovery,,
5.1053,recovery,,
5.1769,recovery,,
5.2459,recovery,4.4723358154296875,
5.3165,recovery,,
5.3861,recovery,,
5.4491,recovery,,
5.5176,recovery,,
5.5872,recovery,,
5.6482,recovery,,
5.7237,recovery,,
5.7883,recovery,,
5.8563,recovery,,5.831151485443115
5.9209,recovery,5.000199794769287,5.000199794769287
5.9874,recovery,5.385364532470703,4.4723358154296875
6.0635,recovery,5.831151485443115,6.403324127197266
6.1301,recovery,5.946627140045166,6.708403587341309
6.1946,recovery,5.15408182144165,6.403324127197266
6.2696,recovery,5.946627140045166,7.814512252807617
6.3432,recovery,7.615972995758057,7.211302280426025
6.4057,recovery,7.965123176574707,8.193652153015137
6.4747,recovery,8.232925415039062,8.689861297607422
6.5473,recovery,7.211302280426025,9.434181213378906
6.6078,recovery,8.771675109863281,10.3591890335083
6.6709,recovery,8.062458038330078,9.346917152404785
6.7411,recovery,8.498565673828125,8.689860343933105
6.8054,recovery,8.74355697631836,9.313345909118652
6.8724,recovery,9.219744682312012,9.313345909118652
6.9430,recovery,9.346917152404785,9.507598876953125
7.0035,recovery,9.346916198730469,10.3591890335083
7.0625,recovery,9.907938003540039,10.3591890335083
7.1211,recovery,8.944472312927246,10.78597354888916
7.1731,recovery,9.313345909118652,9.886388778686523
7.2397,recovery,9.244391441345215,9.487032890319824
7.2950,recovery,9.434181213378906,9.909667015075684
7.3520,recovery,10.037936210632324,11.180540084838867
7.4206,recovery,10.124428749084473,10.295830726623535
7.4776,recovery,9.909667015075684,11.704899787902832
7.5327,recovery,9.849058151245117,9.507598876953125
7.5973,recovery,8.544203758239746,9.849058151245117
7.6573,recovery,9.222237586975098,10.295830726623535
7.7159,recovery,10.499724388122559,9.849058151245117
7.7739,recovery,8.944472312927246,9.849058151245117
7.8335,recovery,11.180540084838867,10.770529747009277
7.8941,recovery,9.909667015075684,9.880523681640625
7.9751,recovery,9.849058151245117,9.849058151245117
8.0256,recovery,10.295830726623535,10.000200271606445
8.0892,recovery,10.440506935119629,10.19823932647705
8.1412,recovery,8.944472312927246,9.434181213378906
8.2138,recovery,9.545413970947266,9.545414924621582
8.2844,recovery,11.401954650878906,9.849058151245117
8.3524,recovery,11.180540084838867,9.219744682312012
8.4160,recovery,10.824247360229492,10.000200271606445
8.4836,recovery,11.401954650878906,9.487032890319824
8.5406,recovery,10.492579460144043,11.401954650878906
8.6081,recovery,11.704899787902832,10.01052474975586
8.6722,recovery,11.704899787902832,11.401954650878906
8.7397,recovery,9.621010780334473,9.849058151245117
8.7933,recovery,10.824247360229492,9.507598876953125
8.8613,recovery,9.434181213378906,9.621010780334473
8.9245,recovery,10.19823932647705,9.434181213378906
8.9930,recovery,9.909667015075684,8.944472312927246
9.0420,recovery,8.944472312927246,9.487032890319824
9.1006,recovery,9.545413970947266,10.010525703430176
9.1616,recovery,11.401954650878906,9.487032890319824
9.2281,recovery,9.849058151245117,9.014078140258789
9.2917,recovery,10.19823932647705,9.529959678649902
9.3577,recovery,9.849058151245117,9.434181213378906
9.4193,recovery,9.545414924621582,8.944472312927246
9.4878,recovery,10.442870140075684,10.440506935119629
9.5498,recovery,10.19823932647705,9.621010780334473
9.6144,recovery,10.295830726623535,9.219744682312012
9.6784,recovery,9.487032890319824,9.487032890319824
9.7450,recovery,9.346917152404785,9.849058151245117
9.8085,recovery,9.718453407287598,9.909667015075684
9.8841,recovery,9.519916534423828,9.878153800964355
9.9451,recovery,9.58867073059082,10.295830726623535
10.0177,recovery,10.295830726623535,10.770529747009277
10.0812,recovery,10.428889274597168,10.295830726623535
10.1492,recovery,10.447664260864258,10.19823932647705
10.2008,recovery,10.327820777893066,10.440506935119629
10.2618,recovery,9.434181213378906,9.849058151245117
