timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0000,baseline,,,15.932144165039062,16.505558013916016
0.1379,baseline,,,16.239940643310547,16.797523498535156
0.1794,baseline,,,16.41606903076172,17.061311721801758
0.2806,baseline,,,16.129093170166016,16.74188995361328
0.3196,baseline,,,15.743217468261719,16.061349868774414
0.3672,baseline,,,14.347526550292969,14.678939819335938
0.4092,baseline,,,14.558716773986816,15.123079299926758
0.4495,baseline,,,15.03575325012207,15.635976791381836
0.4845,baseline,,,15.377334594726562,15.997579574584961
0.5285,baseline,,,15.510162353515625,16.29317855834961
0.5771,baseline,,,16.046157836914062,16.966739654541016
0.6352,baseline,,,16.088172912597656,16.991310119628906
0.6886,baseline,,,16.0948543548584,16.918455123901367
0.7417,baseline,,,16.11606216430664,16.773469924926758
0.7862,baseline,,,16.098676681518555,16.854799270629883
0.8336,baseline,,,16.13445281982422,16.90041732788086
0.8853,baseline,,,16.224496841430664,16.969554901123047
0.9293,baseline,,,16.231191635131836,16.888595581054688
0.9755,baseline,,,16.35639762878418,16.886323928833008
1.0255,baseline,,,16.336563110351562,16.73325538635254
1.0821,baseline,,,16.274272918701172,16.692615509033203
1.1325,baseline,,,16.32647705078125,16.736080169677734
1.1769,baseline,,,16.350982666015625,16.74529266357422
1.2295,baseline,,,16.48529052734375,16.854042053222656
1.2775,baseline,,,16.518512725830078,16.835206985473633
1.3209,baseline,,,16.581466674804688,16.87667465209961
1.3725,baseline,,,16.572616577148438,16.866622924804688
1.4172,baseline,,,16.645795822143555,16.928802490234375
1.4822,baseline,,,16.622177124023438,16.926403045654297
1.5296,baseline,,,16.66668128967285,16.96487045288086
1.5782,baseline,,,16.675779342651367,16.953197479248047
1.6271,baseline,,,16.743000030517578,16.97935676574707
1.6757,baseline,,,16.794450759887695,17.084487915039062
1.7267,baseline,,,16.754318237304688,17.071237564086914
1.7863,baseline,,,16.65455436706543,17.06020736694336
1.8288,baseline,,,16.632551193237305,17.055265426635742
1.8904,baseline,,,16.62397003173828,17.004783630371094
1.9464,baseline,,,16.688329696655273,17.076467514038086
1.9949,baseline,,,16.591278076171875,17.009204864501953
2.0410,baseline,,,16.630382537841797,17.05759048461914
2.0875,baseline,,,16.719961166381836,17.10100555419922
2.1385,baseline,,,16.776229858398438,17.076372146606445
2.1901,baseline,,,16.772769927978516,17.082401275634766
2.2461,baseline,,,16.75979232788086,17.042774200439453
2.2937,baseline,,,16.766382217407227,17.04273223876953
2.3437,baseline,,,16.67721176147461,17.01772689819336
2.3889,baseline,,,16.83106231689453,17.161277770996094
2.4432,baseline,,,16.865989685058594,17.260053634643555
2.5457,baseline,,,16.894794464111328,17.276958465576172
2.5893,baseline,,,16.90557861328125,17.317276000976562
2.6453,baseline,,,16.905841827392578,17.30902862548828
2.6939,baseline,,,16.95663070678711,17.335325241088867
2.7429,baseline,,,16.93448257446289,17.35163688659668
2.7935,baseline,,,16.90618133544922,17.32967758178711
2.8445,baseline,,,16.960872650146484,17.344289779663086
2.8980,baseline,,,16.939247131347656,17.36046600341797
2.9500,baseline,,,16.90312957763672,17.368873596191406
3.0066,flash,,,16.947208404541016,17.405532836914062
3.0541,flash,,,16.924785614013672,17.37403678894043
3.1052,flash,,,16.91880989074707,17.373754501342773
3.1522,flash,,,16.922130584716797,17.374250411987305
3.1992,flash,,,16.952577590942383,17.421833038330078
3.2472,flash,,,17.02306365966797,17.46339225769043
3.2977,flash,,,16.999839782714844,17.425851821899414
3.3458,recovery,,,16.992406845092773,17.406814575195312
3.3953,recovery,,,16.982860565185547,17.410079956054688
3.4443,recovery,,0.6836059182789903,16.994529724121094,17.436946868896484
3.4919,recovery,,,16.972909927368164,17.41549301147461
3.5459,recovery,,,16.976924896240234,17.432559967041016
3.5914,recovery,,,16.957433700561523,17.436635971069336
3.6334,recovery,,,16.942045211791992,17.43421745300293
3.6742,recovery,,,16.961292266845703,17.43918228149414
3.7445,recovery,,,16.97022247314453,17.43834686279297
3.7851,recovery,,,16.97842788696289,17.437538146972656
3.8387,recovery,,,16.969741821289062,17.41194725036621
3.8826,recovery,,,16.98116683959961,17.408946990966797
3.9298,recovery,,,17.035667419433594,17.422569274902344
3.9797,recovery,,,17.024303436279297,17.410091400146484
4.0270,recovery,,,17.003740310668945,17.396299362182617
4.0752,recovery,,,16.98980712890625,17.379714965820312
4.1367,recovery,,,17.00327491760254,17.41196060180664
4.1877,recovery,,,16.951824188232422,17.431102752685547
4.2340,recovery,,,16.945642471313477,17.420475006103516
4.2822,recovery,,,16.931198120117188,17.41225814819336
4.3335,recovery,,,16.913719177246094,17.395816802978516
4.3840,recovery,,,16.90646743774414,17.386722564697266
4.4400,recovery,,,16.947765350341797,17.427745819091797
4.4976,recovery,,,16.89542007446289,17.382904052734375
4.5486,recovery,,,16.880348205566406,17.378921508789062
4.5938,recovery,,,16.891054153442383,17.35999298095703
4.6374,recovery,,,16.913715362548828,17.35198974609375
4.6862,recovery,,,16.96540069580078,17.36785125732422
4.7872,recovery,,,16.964237213134766,17.34058380126953
4.8212,recovery,,,16.972272872924805,17.34817123413086
4.8542,recovery,,,16.95197296142578,17.34569549560547
4.8939,recovery,,,16.93423843383789,17.334745407104492
4.9397,recovery,,,16.927114486694336,17.346466064453125
4.9873,recovery,,,16.922988891601562,17.33322525024414
5.0393,recovery,,,16.92829132080078,17.34671401977539
5.0858,recovery,,,16.916114807128906,17.346302032470703
5.1368,recovery,,,16.88703727722168,17.327804565429688
5.1813,recovery,,,16.892047882080078,17.315031051635742
5.2437,recovery,,,16.949268341064453,17.322490692138672
5.2897,recovery,,,16.918922424316406,17.299745559692383
5.3398,recovery,,,16.944618225097656,17.341991424560547
5.3885,recovery,,,16.90652847290039,17.327678680419922
5.4337,recovery,,,16.910810470581055,17.343395233154297
5.4823,recovery,,,16.90159797668457,17.337278366088867
5.5327,recovery,0.8613399997675601,,16.903894424438477,17.331619262695312
5.5863,recovery,,,16.917146682739258,17.348852157592773
5.6527,recovery,,,16.95279312133789,17.35948944091797
5.7058,recovery,,,16.914609909057617,17.30593490600586
5.7518,recovery,,,16.91984748840332,17.326276779174805
5.7984,recovery,,,16.93528938293457,17.336624145507812
5.8514,recovery,,,16.918312072753906,17.340194702148438
5.9009,recovery,,,16.96432113647461,17.365245819091797
5.9499,recovery,,,16.947519302368164,17.361177444458008
6.0045,recovery,,,16.93695640563965,17.353878021240234
6.0555,recovery,,,16.93819808959961,17.356290817260742
6.1620,recovery,,,16.84368896484375,17.296232223510742
6.2110,recovery,,,16.83944320678711,17.29763412475586
6.2575,recovery,,,16.818500518798828,17.250713348388672
6.3065,recovery,,,16.830875396728516,17.297088623046875
6.3535,recovery,,,16.87928009033203,17.34572982788086
6.4061,recovery,,,16.890567779541016,17.37141990661621
6.4551,recovery,,,16.855670928955078,17.356021881103516
6.5047,recovery,,,16.849143981933594,17.359542846679688
6.5527,recovery,,,16.85726547241211,17.358627319335938
6.5992,recovery,,,16.855955123901367,17.340261459350586
6.6483,recovery,,,16.840877532958984,17.333602905273438
6.6979,recovery,,,16.876420974731445,17.351634979248047
6.7603,recovery,,0.5080081959848527,16.839492797851562,17.322555541992188
6.8143,recovery,,,16.853744506835938,17.341571807861328
6.8678,recovery,,,16.836483001708984,17.313663482666016
6.9198,recovery,,,16.826189041137695,17.300947189331055
6.9872,recovery,,,16.833206176757812,17.316211700439453
7.0532,recovery,,,16.83245277404785,17.311084747314453
7.1287,recovery,,,16.828399658203125,17.305919647216797
7.2014,recovery,0.750746725013515,,16.836570739746094,17.330137252807617
7.2749,recovery,,,16.846084594726562,17.361501693725586
7.3460,recovery,,,16.827342987060547,17.357500076293945
7.4165,recovery,,,16.84695816040039,17.362751007080078
7.4757,recovery,,,16.86190414428711,17.37183952331543
7.5327,recovery,,,16.83462142944336,17.35779571533203
7.5913,recovery,,,16.804004669189453,17.349525451660156
7.6473,recovery,,,16.793943405151367,17.316373825073242
7.7009,recovery,,,16.752260208129883,17.290477752685547
7.7519,recovery,,,16.78080177307129,17.318283081054688
7.8025,recovery,,,16.789859771728516,17.32489013671875
7.8621,recovery,,,16.79955291748047,17.351085662841797
7.9201,recovery,,,16.805679321289062,17.358522415161133
7.9767,recovery,,,16.82798957824707,17.390409469604492
8.0277,recovery,,,16.84014129638672,17.38863754272461
8.0792,recovery,,,16.8232421875,17.394943237304688
8.1232,recovery,,,16.82693862915039,17.394474029541016
8.1744,recovery,,,16.796276092529297,17.340896606445312
8.2315,recovery,,,16.802154541015625,17.348432540893555
8.2927,recovery,,,16.79494857788086,17.34476089477539
8.3517,recovery,,,16.829833984375,17.3591251373291
8.4063,recovery,,,16.83037567138672,17.365680694580078
8.4573,recovery,,,16.822528839111328,17.361053466796875
8.5008,recovery,,,16.81772232055664,17.35893440246582
8.5458,recovery,,,16.82246208190918,17.377803802490234
8.5918,recovery,,,16.81502914428711,17.36071014404297
8.6499,recovery,,,16.830900192260742,17.370853424072266
8.6980,recovery,,,16.842700958251953,17.386011123657227
8.7504,recovery,,,16.823017120361328,17.352127075195312
8.7920,recovery,,,16.8184814453125,17.34975814819336
8.8448,recovery,,,16.803131103515625,17.3455753326416
8.8932,recovery,,,16.816381454467773,17.353796005249023
8.9418,recovery,,,16.81654167175293,17.344627380371094
8.9900,recovery,,,16.8046875,17.328224182128906
9.0503,recovery,,,16.786457061767578,17.313100814819336
9.0992,recovery,,,16.789875030517578,17.304475784301758
9.1468,recovery,,,16.82156753540039,17.328914642333984
9.1964,recovery,,,16.829021453857422,17.3328857421875
9.2971,recovery,,,16.835058212280273,17.347896575927734
