timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0070,baseline,46.14128494262695,45.17762756347656
0.1733,baseline,48.99974822998047,50.6345100402832
0.2399,baseline,38.285865783691406,38.448875427246094
0.3110,baseline,34.252525329589844,35.35578918457031
0.3725,baseline,27.085006713867188,29.44965171813965
0.4392,baseline,24.93509292602539,27.73746681213379
0.4952,baseline,24.68944549560547,25.10236930847168
0.5499,baseline,21.781843185424805,23.794471740722656
0.5979,baseline,19.31340789794922,21.567768096923828
0.6525,baseline,18.669050216674805,22.981170654296875
0.7064,baseline,20.128917694091797,20.6157283782959
0.7577,baseline,20.210895538330078,20.72962760925293
0.8148,baseline,21.09488868713379,20.712772369384766
0.8743,baseline,19.998472213745117,
0.9346,baseline,27.29488754272461,
0.9896,baseline,23.769927978515625,23.770092010498047
1.0552,baseline,28.701894760131836,26.168004989624023
1.1093,baseline,30.21329116821289,26.78864097595215
1.1707,baseline,27.170310974121094,27.111318588256836
1.2207,baseline,27.33049774169922,26.35883903503418
1.2695,baseline,30.458450317382812,27.457290649414062
1.3195,baseline,30.59395408630371,26.381196975708008
1.3741,baseline,29.869651794433594,29.494342803955078
1.4202,baseline,30.80460548400879,28.88817596435547
1.4658,baseline,38.48396301269531,27.65883445739746
1.5188,baseline,36.71531677246094,29.68184471130371
1.5864,baseline,33.37683868408203,32.479793548583984
1.6430,baseline,37.48352813720703,33.44817352294922
1.7000,baseline,40.652103424072266,37.13359069824219
1.7615,baseline,43.63408660888672,40.1700553894043
1.8206,baseline,43.63179016113281,43.13624954223633
1.8831,baseline,44.74342346191406,42.777366638183594
1.9567,baseline,47.906185150146484,44.165035247802734
2.0237,baseline,47.958377838134766,45.9898681640625
2.0898,baseline,45.43019485473633,49.758296966552734
2.1504,baseline,46.662391662597656,38.46365737915039
2.2054,baseline,51.47834777832031,49.81772232055664
2.2690,baseline,48.76634979248047,41.77731704711914
2.3283,baseline,49.477481842041016,42.450592041015625
2.3833,baseline,50.568965911865234,48.41507339477539
2.4467,baseline,47.53965377807617,56.60408401489258
2.5137,baseline,,
2.5722,baseline,61.13120651245117,50.02301788330078
2.6428,baseline,62.73902130126953,55.612159729003906
2.7108,baseline,17.600706100463867,54.55144500732422
2.7674,baseline,62.415367126464844,56.25905227661133
2.8194,baseline,60.21647644042969,53.7801513671875
