timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0150,baseline,5.463691711425781,5.4150309562683105
0.2254,baseline,5.656493663787842,5.540031433105469
0.3381,baseline,5.529684543609619,5.40035343170166
0.4106,baseline,5.662585735321045,5.506858825683594
0.4883,baseline,5.739193916320801,5.597594261169434
0.5673,baseline,5.635049819946289,5.543967247009277
0.6359,baseline,5.6778974533081055,5.5450310707092285
0.7095,baseline,5.713125705718994,5.571576118469238
0.7901,baseline,5.763611793518066,5.593899726867676
0.8641,baseline,5.666038513183594,5.526346206665039
0.9418,baseline,5.574393272399902,5.303170680999756
1.0144,baseline,6.145651817321777,5.9733076095581055
1.0880,baseline,6.287655830383301,6.223614692687988
1.1600,baseline,6.359877586364746,6.33038330078125
1.2286,baseline,6.368472099304199,6.38128662109375
1.2893,baseline,6.288931846618652,6.350299835205078
1.3522,baseline,6.3507280349731445,6.443117141723633
1.4139,baseline,6.356696128845215,6.385300636291504
1.4759,baseline,6.288575172424316,6.394791126251221
1.5364,baseline,6.320782661437988,6.4358110427856445
1.5971,baseline,6.3252668380737305,6.380982398986816
1.6551,baseline,6.2867021560668945,6.36014986038208
1.7097,baseline,6.516045093536377,6.585156440734863
1.7677,baseline,6.590434551239014,6.614524841308594
1.8213,baseline,6.417718410491943,6.48611307144165
1.8744,baseline,6.479467391967773,6.523190975189209
1.9469,baseline,6.321072578430176,6.467071056365967
2.0075,baseline,6.140842914581299,6.237858772277832
2.0705,baseline,6.127902984619141,6.259045600891113
2.1281,baseline,5.810919761657715,6.053061008453369
2.1761,baseline,5.308740615844727,5.6855549812316895
2.2237,baseline,6.051833152770996,6.29472541809082
2.2757,baseline,6.183424472808838,6.380306243896484
2.3282,baseline,6.681867599487305,6.851788520812988
2.3783,baseline,6.5040178298950195,6.757224082946777
2.4278,baseline,6.520299911499023,6.820096015930176
2.4758,baseline,6.590404033660889,6.94676399230957
2.5234,baseline,7.12130069732666,7.335146903991699
2.5724,baseline,7.513486862182617,7.688007831573486
2.6259,baseline,7.729182720184326,8.041748046875
2.7275,baseline,8.295021057128906,8.670526504516602
2.7725,baseline,8.375386238098145,8.813033103942871
2.8180,baseline,8.74256420135498,9.80340576171875
2.8630,baseline,9.945805549621582,10.487640380859375
2.9096,baseline,10.216423034667969,10.680639266967773
2.9556,baseline,11.063127517700195,11.724233627319336
3.0072,flash,12.044377326965332,12.661214828491211
3.0602,flash,12.200807571411133,12.947593688964844
3.1138,flash,12.309099197387695,13.07125473022461
3.1618,flash,12.157708168029785,12.786164283752441
3.2134,flash,12.278730392456055,12.973522186279297
3.2654,flash,12.032516479492188,12.72258186340332
3.3159,recovery,11.821274757385254,12.523862838745117
3.3669,recovery,11.749494552612305,12.403911590576172
3.4155,recovery,11.698421478271484,12.337553024291992
3.4736,recovery,11.53036117553711,12.196443557739258
3.5291,recovery,11.181721687316895,12.12704086303711
3.5811,recovery,11.088245391845703,11.941682815551758
3.6367,recovery,11.173851013183594,11.95776653289795
3.6983,recovery,11.384023666381836,12.159178733825684
3.7543,recovery,11.549760818481445,12.306112289428711
3.8429,recovery,12.13290023803711,12.726421356201172
3.9105,recovery,12.177807807922363,12.636523246765137
3.9745,recovery,12.419052124023438,12.936807632446289
4.0384,recovery,12.376176834106445,12.893363952636719
4.1065,recovery,12.457243919372559,12.962733268737793
4.1775,recovery,12.545613288879395,13.070090293884277
4.2281,recovery,12.689022064208984,13.265167236328125
4.2897,recovery,12.706268310546875,13.28097915649414
4.3487,recovery,12.930658340454102,13.267782211303711
4.4023,recovery,12.993722915649414,13.418622970581055
4.4513,recovery,13.017597198486328,13.422338485717773
4.4999,recovery,13.103849411010742,13.456039428710938
4.5498,recovery,13.041150093078613,13.466418266296387
4.5985,recovery,12.897192001342773,13.500926971435547
4.6485,recovery,12.85621452331543,13.467056274414062
4.6980,recovery,12.918203353881836,13.50333023071289
4.7430,recovery,12.821370124816895,13.42620849609375
4.7906,recovery,12.794898986816406,13.517133712768555
4.8356,recovery,12.81757926940918,13.483718872070312
4.8836,recovery,12.958343505859375,13.508764266967773
4.9872,recovery,12.830215454101562,13.220342636108398
5.0362,recovery,12.68000602722168,13.064319610595703
5.0898,recovery,12.522821426391602,12.991243362426758
5.1388,recovery,12.075749397277832,12.909614562988281
5.1891,recovery,11.929197311401367,12.801746368408203
5.2381,recovery,11.8960542678833,12.750467300415039
5.2906,recovery,12.178415298461914,12.919299125671387
5.3396,recovery,12.233189582824707,12.933704376220703
5.3952,recovery,12.255510330200195,12.929519653320312
5.4612,recovery,12.312271118164062,13.073205947875977
5.5238,recovery,12.43696403503418,13.13188648223877
5.5829,recovery,12.29766845703125,13.086360931396484
5.6444,recovery,12.177312850952148,13.035446166992188
5.7060,recovery,12.146862983703613,12.974539756774902
5.7670,recovery,12.060111999511719,12.937185287475586
5.8272,recovery,12.079339981079102,12.799537658691406
5.8858,recovery,12.303056716918945,12.624961853027344
5.9518,recovery,11.957910537719727,12.005658149719238
6.0044,recovery,12.737298965454102,11.074769973754883
6.0859,recovery,10.371868133544922,8.378074645996094
6.1329,recovery,9.748720169067383,7.615960121154785
6.1935,recovery,8.947474479675293,7.088987350463867
6.2435,recovery,9.415932655334473,7.359461307525635
6.2931,recovery,9.495899200439453,7.4303975105285645
6.3331,recovery,9.739802360534668,7.747331619262695
6.3876,recovery,10.441902160644531,9.073606491088867
6.4356,recovery,10.941134452819824,10.652990341186523
6.4872,recovery,12.131994247436523,11.832843780517578
6.5342,recovery,11.59274673461914,11.948081970214844
6.5897,recovery,11.822457313537598,12.28396224975586
6.6418,recovery,12.108829498291016,12.61341381072998
6.6883,recovery,12.262224197387695,12.807882308959961
6.7373,recovery,12.096101760864258,12.878511428833008
6.7814,recovery,11.90776252746582,12.688089370727539
6.8329,recovery,11.783199310302734,12.612972259521484
6.8849,recovery,12.03531265258789,12.65977668762207
6.9474,recovery,11.925912857055664,12.56708812713623
7.0031,recovery,11.996042251586914,12.609672546386719
7.0670,recovery,12.15072250366211,12.601491928100586
7.1306,recovery,11.898717880249023,12.575007438659668
7.1912,recovery,11.937026977539062,12.585493087768555
7.2552,recovery,11.842235565185547,12.65401840209961
7.3148,recovery,11.767086029052734,12.485125541687012
7.3729,recovery,11.797126770019531,12.534870147705078
7.4364,recovery,11.765462875366211,12.549636840820312
7.4890,recovery,11.823272705078125,12.607349395751953
7.5360,recovery,11.84526252746582,12.487279891967773
7.5896,recovery,11.887036323547363,12.531357765197754
7.6366,recovery,12.02195930480957,12.692394256591797
7.6947,recovery,12.034758567810059,12.63913631439209
7.7437,recovery,11.94973373413086,12.557437896728516
7.7969,recovery,11.909709930419922,12.527307510375977
7.8519,recovery,11.753320693969727,12.420452117919922
7.9054,recovery,11.827832221984863,12.509990692138672
7.9594,recovery,11.58010196685791,12.328837394714355
8.0100,recovery,11.524821281433105,12.327962875366211
8.0610,recovery,11.588922500610352,12.41881275177002
8.1086,recovery,11.59454345703125,12.43660831451416
8.1566,recovery,11.595222473144531,12.435758590698242
8.2031,recovery,11.607403755187988,12.442167282104492
8.2552,recovery,11.611845016479492,12.419590950012207
8.3027,recovery,11.578312873840332,12.422435760498047
8.3993,recovery,11.74852180480957,12.63328742980957
8.4593,recovery,12.094643592834473,12.83084774017334
8.5140,recovery,12.543314933776855,13.130058288574219
8.5720,recovery,12.376178741455078,12.926273345947266
8.6276,recovery,12.473244667053223,13.070396423339844
8.6847,recovery,12.599392890930176,13.140939712524414
8.7422,recovery,12.52968978881836,13.107545852661133
8.7978,recovery,12.517219543457031,13.087162017822266
8.8448,recovery,12.566890716552734,13.067001342773438
8.8944,recovery,12.843871116638184,13.241597175598145
8.9444,recovery,12.88029956817627,13.159577369689941
8.9940,recovery,12.767746925354004,13.124744415283203
9.0410,recovery,12.672947883605957,12.969818115234375
9.0860,recovery,12.780254364013672,13.14163589477539
9.1375,recovery,12.707117080688477,13.070869445800781
9.1951,recovery,12.813885688781738,13.167730331420898
9.2431,recovery,12.576834678649902,12.985268592834473
9.2966,recovery,12.293148040771484,12.773696899414062
9.3436,recovery,11.840595245361328,12.378995895385742
9.3912,recovery,11.557839393615723,11.985279083251953
9.4882,recovery,11.562990188598633,11.916666030883789
9.5275,recovery,11.58658218383789,11.926027297973633
9.5705,recovery,11.244529724121094,11.534217834472656
9.6141,recovery,11.660696983337402,12.370640754699707
9.6551,recovery,10.731464385986328,11.218257904052734
9.6997,recovery,11.496036529541016,11.73298454284668
9.7437,recovery,10.765226364135742,11.015043258666992
9.7858,recovery,10.393613815307617,10.671058654785156
9.8370,recovery,10.547252655029297,10.680441856384277
9.8871,recovery,10.468120574951172,10.622533798217773
9.9436,recovery,10.549381256103516,10.63865852355957
9.9922,recovery,10.5198974609375,10.632200241088867
10.0457,recovery,10.545035362243652,10.639917373657227
10.1018,recovery,10.538304328918457,10.37831974029541
10.1598,recovery,10.25019645690918,10.27122688293457
10.2184,recovery,10.124639511108398,10.194206237792969
10.2714,recovery,10.154199600219727,10.23945426940918
