timestamp_s,stimulus_state,left_diameter_px,right_diameter_px
0.0010,baseline,11.180540084838867,9.849058151245117
0.3703,baseline,11.401954650878906,9.487032890319824
0.4563,baseline,10.492579460144043,9.849058151245117
0.5450,baseline,10.770529747009277,10.440506935119629
0.6456,baseline,10.770529747009277,10.442869186401367
0.7151,baseline,9.849058151245117,11.180540084838867
0.7877,baseline,9.565917015075684,9.621010780334473
0.8637,baseline,9.244391441345215,9.621010780334473
0.9449,baseline,9.346916198730469,9.849058151245117
1.0154,baseline,8.944472312927246,9.804733276367188
1.1030,baseline,8.7728853225708,9.621010780334473
1.1671,baseline,8.7728853225708,9.718453407287598
1.2202,baseline,9.434181213378906,10.499724388122559
1.2817,baseline,8.944472312927246,9.507598876953125
1.3467,baseline,9.402327537536621,9.718453407287598
1.3963,baseline,10.19823932647705,9.849058151245117
1.4483,baseline,9.402327537536621,9.621010780334473
1.4949,baseline,9.434181213378906,9.621010780334473
1.5429,baseline,9.402327537536621,10.295830726623535
1.5934,baseline,10.4566068649292,9.849058151245117
1.6514,baseline,9.462052345275879,9.507598876953125
1.7480,baseline,9.621010780334473,9.497783660888672
1.8036,baseline,10.440506935119629,9.244392395019531
1.8616,baseline,8.944472312927246,
1.9392,baseline,10.816854476928711,10.295830726623535
1.9988,baseline,10.492579460144043,9.529960632324219
2.0468,baseline,10.770529747009277,10.770529747009277
2.0964,baseline,11.401954650878906,10.770529747009277
2.1464,baseline,11.401954650878906,10.785972595214844
2.1940,baseline,11.704899787902832,11.448973655700684
2.2390,baseline,11.180540084838867,10.770529747009277
2.2915,baseline,11.180540084838867,12.649311065673828
2.3466,baseline,12.083246231079102,12.465506553649902
2.4002,baseline,12.412391662597656,12.693155288696289
2.4492,baseline,13.60167121887207,13.514809608459473
2.5047,baseline,13.054255485534668,13.9285888671875
2.5627,baseline,14.560420036315918,15.811588287353516
2.6233,baseline,15.302647590637207,14.904145240783691
2.6939,baseline,15.290924072265625,16.12471580505371
2.7529,baseline,16.763254165649414,16.15569496154785
2.8265,baseline,17.676055908203125,16.15569496154785
2.8976,baseline,17.888744354248047,17.516042709350586
2.9646,baseline,19.24650764465332,19.419082641601562
3.0322,flash,19.33649253845215,19.78801918029785
3.1078,flash,19.11807632446289,20.131853103637695
3.1743,flash,21.931913375854492,23.259607315063477
3.2453,flash,21.710124969482422,25.067134857177734
3.3149,recovery,24.659597396850586,25.524938583374023
3.3834,recovery,25.889238357543945,26.029783248901367
3.4394,recovery,26.077009201049805,28.130207061767578
3.5070,recovery,26.392845153808594,27.40913963317871
3.5570,recovery,27.203142166137695,29.106332778930664
3.6086,recovery,30.000200271606445,7.211302280426025
3.6526,recovery,29.68184471130371,31.145023345947266
3.7023,recovery,30.232633590698242,28.60089874267578
3.7433,recovery,30.414012908935547,5.831151485443115
3.8493,recovery,30.000200271606445,28.302143096923828
3.9128,recovery,30.000200271606445,27.78508758544922
3.9708,recovery,31.06464958190918,33.97077560424805
4.0211,recovery,29.21504783630371,32.5271110534668
4.0736,recovery,32.45016098022461,31.241199493408203
4.1276,recovery,24.188762664794922,34.132293701171875
4.1802,recovery,32.249229431152344,34.482078552246094
4.2232,recovery,31.641977310180664,30.414012908935547
4.2758,recovery,33.6983642578125,33.92013931274414
4.3278,recovery,34.08205795288086,35.14145278930664
4.3809,recovery,33.77828598022461,33.92905807495117
4.4339,recovery,34.3066291809082,31.466121673583984
4.4832,recovery,28.85841178894043,34.38762664794922
4.5292,recovery,35.539100646972656,34.775291442871094
4.5869,recovery,35.4684944152832,34.5235595703125
4.6399,recovery,26.88750457763672,34.92869567871094
4.6985,recovery,35.438331604003906,35.50924301147461
4.7526,recovery,35.64569854736328,34.8143310546875
4.8102,recovery,35.69449234008789,33.65269088745117
4.8623,recovery,31.92449951171875,30.812503814697266
4.9149,recovery,41.18272018432617,28.792560577392578
4.9740,recovery,35.261905670166016,28.81548309326172
5.0424,recovery,34.37237548828125,34.17485427856445
5.0950,recovery,36.524845123291016,36.207950592041016
5.1500,recovery,36.737060546875,35.962860107421875
5.1953,recovery,38.292240142822266,37.16537094116211
5.2513,recovery,39.1019287109375,37.23798751831055
5.3080,recovery,40.619972229003906,38.11541748046875
5.3670,recovery,41.855533599853516,40.9730224609375
5.4255,recovery,43.7024040222168,42.251991271972656
