timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0270,baseline,,,,
0.2152,baseline,0.8648545949234389,0.9151594566747302,20.011070251464844,20.57200813293457
0.3759,baseline,0.918222480710585,0.8731249847275566,20.50338363647461,20.554523468017578
0.4674,baseline,0.9059739114124096,0.9191330725519912,19.367740631103516,19.0904541015625
0.5530,baseline,0.9117327391160371,0.7257885542477437,19.245407104492188,19.326107025146484
0.6426,baseline,0.9171471063439506,0.906974289385381,19.131792068481445,19.346378326416016
0.7262,baseline,0.8885852409367936,0.9050885458485186,18.93647003173828,19.386686325073242
0.8058,baseline,0.8286852557730059,0.9040255103456357,19.050256729125977,19.409482955932617
0.8894,baseline,0.9163830707622418,0.8541340840371182,19.147743225097656,19.512939453125
0.9714,baseline,0.9191046056333873,0.9062636152056062,19.091045379638672,19.361549377441406
1.0561,baseline,0.7990854249044111,0.9184131260776542,18.854888916015625,19.105419158935547
1.1426,baseline,0.9033235103182616,0.8897798994920136,18.62751007080078,18.91104507446289
1.2213,baseline,0.9048668329722388,0.8914379208667239,18.595739364624023,18.875871658325195
1.3319,baseline,0.8060350715362471,0.8723475954757958,18.69232177734375,19.01382827758789
1.4225,baseline,0.8484567163922623,0.9249487865965867,18.794910430908203,18.970420837402344
1.5271,baseline,0.8952032153369821,0.8738350044414436,18.796478271484375,19.073013305664062
1.7263,baseline,0.9222996460719495,0.8659880917387636,19.02490997314453,19.245838165283203
1.8079,baseline,0.808055341816036,0.8941822538369069,18.645587921142578,18.81793975830078
1.8849,baseline,0.9044197958201589,0.8910518377473227,18.604930877685547,18.884050369262695
1.9961,baseline,0.9045769830488072,0.8966214664230149,18.60169792175293,18.766746520996094
2.0711,baseline,0.9041085501706345,0.8981007177663303,18.61133575439453,18.735836029052734
2.3944,baseline,0.8322378284327714,0.8952902481375224,18.968936920166016,18.79465103149414
2.4704,baseline,0.8935846601175088,0.8938901500459407,18.830524444580078,18.82408905029297
2.5610,baseline,0.8906965732187876,0.7773792987288182,18.891582489013672,19.175539016723633
2.6367,baseline,0.8948579763596546,0.8205542455916609,18.803730010986328,19.239028930664062
2.7333,baseline,0.8921224011002347,0.8626393927511492,18.86138916015625,19.32054901123047
2.8189,baseline,0.8935104469182872,0.9049773402524525,18.832088470458984,19.389068603515625
2.9125,baseline,0.9260357140100938,0.8998217214250549,18.94815444946289,19.500160217285156
3.0001,flash,0.9192942652984838,0.8532136001357362,19.087106704711914,19.53399085998535
3.0761,flash,0.9159648208190572,0.8964530843762792,19.15648651123047,19.573436737060547
3.1566,flash,0.9074144398806069,0.9231434082090421,19.336994171142578,19.700803756713867
3.2353,flash,0.9042904128221617,0.8733380296733099,19.403797149658203,19.816686630249023
3.3289,recovery,0.862156971084274,0.7143243365929542,19.33135986328125,19.636272430419922
3.4085,recovery,0.8146338745945167,0.8692163500613458,19.378849029541016,19.910654067993164
3.4875,recovery,0.8578880149564901,0.9129876542264191,19.427555084228516,19.91994857788086
3.5690,recovery,0.8139812036501437,0.8267327287096174,19.296104431152344,19.869380950927734
3.6516,recovery,0.8670135197010223,0.9169525616721407,19.22307586669922,19.83381462097168
3.7342,recovery,0.8604681605379187,0.9157222501477857,19.369300842285156,19.860462188720703
3.8157,recovery,0.9152293397384248,0.9246298672102252,19.1718807220459,19.669132232666016
3.9083,recovery,0.9206935488885767,0.8934239922374131,19.05809783935547,19.639799118041992
4.0170,recovery,0.9004153224964504,0.8721858494140108,19.4873046875,19.842864990234375
4.1075,recovery,0.8533879201583044,0.9111950661115368,19.530000686645508,19.959136962890625
4.1905,recovery,0.9009468805916379,0.9137590804818886,19.475807189941406,19.90313148498535
4.2681,recovery,0.9108979561754746,0.9169558243483046,19.263044357299805,19.833744049072266
4.3407,recovery,0.9030236454026257,0.9075069631471672,19.43101692199707,20.040250778198242
4.4183,recovery,0.8108662559935012,0.9039125155170024,19.468891143798828,20.11994171142578
4.4999,recovery,0.7888255577891768,0.9232312677210884,19.70862579345703,20.392147064208984
4.5769,recovery,0.9168987749522618,0.9217895271607982,19.834978103637695,20.424041748046875
4.6660,recovery,0.8062728423807296,0.9042156166948061,19.57980728149414,20.113197326660156
4.7451,recovery,0.83274750413426,0.8994157115083591,19.725868225097656,20.220535278320312
4.8963,recovery,0.9161346276687823,0.8944625545688014,19.85152244567871,20.332508087158203
4.9893,recovery,0.8796721358095069,0.9021072139742641,19.673995971679688,20.160205841064453
5.0929,recovery,0.7404966691460448,0.9219328785592563,19.80652618408203,20.420866012573242
5.1664,recovery,0.8338741414209679,0.8980327521973508,19.699216842651367,20.25167465209961
5.2430,recovery,0.9050300459832353,0.7790800043177447,19.387939453125,19.955162048339844
5.3216,recovery,0.8985761233714715,0.903162665713907,19.527191162109375,20.136646270751953
5.3886,recovery,0.9248912187637093,0.6890150462261276,19.66357421875,20.009239196777344
5.4882,recovery,0.9138446414329978,0.9006731759750369,19.901268005371094,20.192304611206055
5.5777,recovery,0.9196795050726619,0.8156575581814194,19.775005340576172,20.139171600341797
5.6763,recovery,0.8733290355110613,0.8520523259238894,19.816890716552734,20.31174087524414
5.7769,recovery,0.9156531316544946,0.8345512513560275,19.861961364746094,20.354251861572266
5.8555,recovery,,0.7749719077051486,19.74712371826172,20.060943603515625
5.9290,recovery,0.8621785782907313,0.9024475819910996,19.330875396728516,19.44342041015625
6.0076,recovery,0.8163420699689649,0.8111000352398249,19.338298797607422,19.463279724121094
6.0876,recovery,0.9085223399666588,0.9062666506682334,19.313413619995117,19.36148452758789
6.1632,recovery,0.9094086859639027,0.9055790132768274,19.29458999633789,19.37618637084961
6.2518,recovery,0.9126810462636343,0.8125964845175117,19.22541046142578,19.42743682861328
6.3334,recovery,0.8602614624628634,0.900361038012669,19.37395477294922,19.488479614257812
6.4230,recovery,0.8179048182977244,0.8995111416613623,19.301349639892578,19.506893157958984
6.5125,recovery,0.8591965104581178,0.7604842051563889,19.397968292236328,19.601547241210938
6.6101,recovery,0.812133072407045,,19.438522338867188,19.581668853759766
6.6881,recovery,0.9025068994788268,0.7178529162974019,19.442142486572266,19.539751052856445
6.7607,recovery,0.9030155791617342,0.854222592399249,19.431190490722656,19.51091766357422
6.8423,recovery,0.9049096864883979,0.8104943306838334,19.390518188476562,19.477825164794922
6.9209,recovery,0.7231764690302582,0.7191569443584698,19.395912170410156,19.50432014465332
