timestamp_s,stimulus_state,left_pupil_iris_ratio,right_pupil_iris_ratio,left_iris_diameter_px,right_iris_diameter_px
0.0010,baseline,0.9221637107176368,0.7919269889326045,22.613483428955078,22.998754501342773
0.2530,baseline,0.8850916335384222,0.8263949244733741,22.566402435302734,23.1043701171875
0.3416,baseline,0.9025358042970659,0.9040896560534704,23.105270385742188,23.773454666137695
0.4132,baseline,0.902957250379262,0.817728615557911,23.094486236572266,23.936222076416016
0.5549,baseline,0.9136003332905263,0.9171691814918089,23.525970458984375,24.219449996948242
0.6235,baseline,0.8902672810424117,0.9259036188337183,23.962841033935547,24.682193756103516
0.7011,baseline,0.8511106317211492,0.921723993784876,24.03134536743164,24.794116973876953
0.7741,baseline,0.8393816811729657,0.8482691863998746,23.509368896484375,24.11184310913086
0.8747,baseline,0.9038882704519606,0.7663894252802376,23.778751373291016,24.391429901123047
0.9514,baseline,0.9013290047476282,0.9057551954886855,23.846269607543945,24.524654388427734
1.0230,baseline,0.8693828266845145,0.9075321484638668,23.710308074951172,24.476634979248047
1.0961,baseline,0.8858475364963653,0.8834727271788984,23.26961898803711,24.147132873535156
1.1661,baseline,0.9024948285916626,0.8895387098381916,23.106319427490234,23.982467651367188
1.2394,baseline,0.9122403089831234,0.9309748157944425,22.859474182128906,23.860294342041016
1.3040,baseline,0.877594399815136,0.9087910523116353,22.759185791015625,23.650468826293945
1.3701,baseline,0.9198200891914922,0.9133484186979198,22.671100616455078,23.532459259033203
1.4336,baseline,0.7281472997934086,0.9236812809336484,22.596160888671875,23.269210815429688
1.4982,baseline,0.9172938277438591,0.8800520246859936,22.733537673950195,23.42285919189453
1.5675,baseline,0.8406040817944297,0.8764584969159026,22.713825225830078,23.51889419555664
1.6320,baseline,0.8684216695122616,0.9090802798042851,22.99958038330078,23.6429443359375
1.6956,baseline,0.8756991406087302,0.9146249720453861,22.808443069458008,23.499614715576172
1.7636,baseline,0.9062549924285012,0.9018217411167759,23.010448455810547,23.833240509033203
1.8382,baseline,0.9079451831217288,0.9057049234999434,22.967613220214844,23.731056213378906
1.9109,baseline,0.8701101664223239,0.9080088981729051,22.95494842529297,23.670841217041016
1.9886,baseline,0.7552990663350584,0.9078242659374876,22.94896697998047,23.675655364990234
2.0696,baseline,0.863900564643624,0.9029238510294549,23.119945526123047,23.804149627685547
2.1432,baseline,0.9272962850317682,0.8570212563719193,23.178497314453125,23.86560821533203
2.2739,baseline,0.927259354004309,0.9020686363334839,23.179420471191406,23.826717376708984
